MATCH: phishing_mails/0 -> similarity=1297.00, yara_score=0.00, total=1297.00
MATCH: phishing_mails/687 -> similarity=6372.00, yara_score=0.00, total=6372.00
MATCH: phishing_mails/688 -> similarity=695.00, yara_score=0.00, total=695.00
NO MATCH: phishing_mails/689 -> similarity=341.00, yara_score=0.00, total=341.00
NO MATCH: phishing_mails/690 -> similarity=425.00, yara_score=0.00, total=425.00
MATCH: phishing_mails/691 -> similarity=2938.00, yara_score=0.00, total=2938.00
MATCH: phishing_mails/692 -> similarity=1491.00, yara_score=0.00, total=1491.00
MATCH: phishing_mails/693 -> similarity=820.00, yara_score=0.00, total=820.00
MATCH: phishing_mails/694 -> similarity=2209.00, yara_score=0.00, total=2209.00
MATCH: phishing_mails/695 -> similarity=1808.00, yara_score=0.00, total=1808.00
MATCH: phishing_mails/696 -> similarity=772.00, yara_score=0.00, total=772.00
MATCH: phishing_mails/697 -> similarity=1072.00, yara_score=0.00, total=1072.00
NO MATCH: phishing_mails/698 -> similarity=516.00, yara_score=0.00, total=516.00
MATCH: phishing_mails/699 -> similarity=1709.00, yara_score=0.00, total=1709.00
MATCH: phishing_mails/700 -> similarity=2950.00, yara_score=0.00, total=2950.00
MATCH: phishing_mails/701 -> similarity=7306.00, yara_score=0.00, total=7306.00
MATCH: phishing_mails/702 -> similarity=716.00, yara_score=0.00, total=716.00
MATCH: phishing_mails/703 -> similarity=1004.00, yara_score=0.00, total=1004.00
NO MATCH: phishing_mails/704 -> similarity=591.00, yara_score=0.00, total=591.00
MATCH: phishing_mails/705 -> similarity=1193.00, yara_score=0.00, total=1193.00
NO MATCH: phishing_mails/706 -> similarity=510.00, yara_score=0.00, total=510.00
MATCH: phishing_mails/707 -> similarity=1912.00, yara_score=0.00, total=1912.00
MATCH: phishing_mails/708 -> similarity=1391.00, yara_score=0.00, total=1391.00
MATCH: phishing_mails/709 -> similarity=1902.00, yara_score=0.00, total=1902.00
MATCH: phishing_mails/710 -> similarity=842.00, yara_score=0.00, total=842.00
MATCH: phishing_mails/711 -> similarity=3805.00, yara_score=0.00, total=3805.00
MATCH: phishing_mails/712 -> similarity=1980.00, yara_score=0.00, total=1980.00
MATCH: phishing_mails/713 -> similarity=2657.00, yara_score=0.00, total=2657.00
MATCH: phishing_mails/714 -> similarity=1110.00, yara_score=0.00, total=1110.00
MATCH: phishing_mails/715 -> similarity=1232.00, yara_score=0.00, total=1232.00
MATCH: phishing_mails/716 -> similarity=1953.00, yara_score=0.00, total=1953.00
MATCH: phishing_mails/717 -> similarity=786.00, yara_score=0.00, total=786.00
MATCH: phishing_mails/718 -> similarity=2086.00, yara_score=0.00, total=2086.00
MATCH: phishing_mails/719 -> similarity=1211.00, yara_score=0.00, total=1211.00
MATCH: phishing_mails/720 -> similarity=2011.00, yara_score=0.00, total=2011.00
MATCH: phishing_mails/721 -> similarity=935.00, yara_score=0.00, total=935.00
MATCH: phishing_mails/722 -> similarity=1699.00, yara_score=0.00, total=1699.00
MATCH: phishing_mails/723 -> similarity=1775.00, yara_score=0.00, total=1775.00
MATCH: phishing_mails/724 -> similarity=1013.00, yara_score=0.00, total=1013.00
MATCH: phishing_mails/725 -> similarity=864.00, yara_score=0.00, total=864.00
MATCH: phishing_mails/726 -> similarity=727.00, yara_score=0.00, total=727.00
MATCH: phishing_mails/727 -> similarity=2615.00, yara_score=0.00, total=2615.00
NO MATCH: phishing_mails/728 -> similarity=516.00, yara_score=0.00, total=516.00
MATCH: phishing_mails/729 -> similarity=2716.00, yara_score=0.00, total=2716.00
NO MATCH: phishing_mails/730 -> similarity=484.00, yara_score=0.00, total=484.00
MATCH: phishing_mails/731 -> similarity=1032.00, yara_score=0.00, total=1032.00
MATCH: phishing_mails/732 -> similarity=939.00, yara_score=0.00, total=939.00
NO MATCH: phishing_mails/733 -> similarity=523.00, yara_score=0.00, total=523.00
MATCH: phishing_mails/734 -> similarity=1319.00, yara_score=0.00, total=1319.00
MATCH: phishing_mails/735 -> similarity=2694.00, yara_score=0.00, total=2694.00
MATCH: phishing_mails/736 -> similarity=1914.00, yara_score=0.00, total=1914.00
MATCH: phishing_mails/737 -> similarity=2418.00, yara_score=0.00, total=2418.00
MATCH: phishing_mails/738 -> similarity=18375.00, yara_score=0.00, total=18375.00
MATCH: phishing_mails/739 -> similarity=1424.00, yara_score=0.00, total=1424.00
MATCH: phishing_mails/740 -> similarity=1272.00, yara_score=0.00, total=1272.00
MATCH: phishing_mails/741 -> similarity=854.00, yara_score=0.00, total=854.00
NO MATCH: phishing_mails/742 -> similarity=490.00, yara_score=0.00, total=490.00
MATCH: phishing_mails/743 -> similarity=2062.00, yara_score=0.00, total=2062.00
MATCH: phishing_mails/744 -> similarity=1102.00, yara_score=0.00, total=1102.00
MATCH: phishing_mails/745 -> similarity=1083.00, yara_score=0.00, total=1083.00
NO MATCH: phishing_mails/746 -> similarity=351.00, yara_score=0.00, total=351.00
MATCH: phishing_mails/747 -> similarity=988.00, yara_score=0.00, total=988.00
MATCH: phishing_mails/748 -> similarity=1062.00, yara_score=0.00, total=1062.00
MATCH: phishing_mails/749 -> similarity=62088.01, yara_score=0.00, total=62088.01
MATCH: phishing_mails/750 -> similarity=1153.00, yara_score=0.00, total=1153.00
MATCH: phishing_mails/751 -> similarity=2030.00, yara_score=0.00, total=2030.00
MATCH: phishing_mails/752 -> similarity=2297.00, yara_score=0.00, total=2297.00
NO MATCH: phishing_mails/753 -> similarity=451.00, yara_score=0.00, total=451.00
MATCH: phishing_mails/754 -> similarity=1988.00, yara_score=0.00, total=1988.00
NO MATCH: phishing_mails/755 -> similarity=536.00, yara_score=0.00, total=536.00
MATCH: phishing_mails/756 -> similarity=974.00, yara_score=0.00, total=974.00
MATCH: phishing_mails/757 -> similarity=856.00, yara_score=0.00, total=856.00
MATCH: phishing_mails/758 -> similarity=836.00, yara_score=0.00, total=836.00
MATCH: phishing_mails/759 -> similarity=4266.00, yara_score=0.00, total=4266.00
MATCH: phishing_mails/760 -> similarity=846.00, yara_score=0.00, total=846.00
MATCH: phishing_mails/761 -> similarity=1058.00, yara_score=0.00, total=1058.00
MATCH: phishing_mails/762 -> similarity=1056.00, yara_score=0.00, total=1056.00
MATCH: phishing_mails/763 -> similarity=1161.00, yara_score=0.00, total=1161.00
MATCH: phishing_mails/764 -> similarity=946.00, yara_score=0.00, total=946.00
MATCH: phishing_mails/765 -> similarity=1406.00, yara_score=0.00, total=1406.00
MATCH: phishing_mails/766 -> similarity=723.00, yara_score=0.00, total=723.00
MATCH: phishing_mails/767 -> similarity=1092.00, yara_score=0.00, total=1092.00
MATCH: phishing_mails/768 -> similarity=1164.00, yara_score=0.00, total=1164.00
MATCH: phishing_mails/769 -> similarity=979.00, yara_score=0.00, total=979.00
MATCH: phishing_mails/770 -> similarity=2072.00, yara_score=0.00, total=2072.00
MATCH: phishing_mails/771 -> similarity=700.00, yara_score=0.00, total=700.00
NO MATCH: phishing_mails/772 -> similarity=470.00, yara_score=0.00, total=470.00
MATCH: phishing_mails/773 -> similarity=2196.00, yara_score=0.00, total=2196.00
NO MATCH: phishing_mails/774 -> similarity=500.00, yara_score=0.00, total=500.00
MATCH: phishing_mails/775 -> similarity=1108.00, yara_score=0.00, total=1108.00
MATCH: phishing_mails/776 -> similarity=1200.00, yara_score=0.00, total=1200.00
MATCH: phishing_mails/777 -> similarity=969.00, yara_score=0.00, total=969.00
NO MATCH: phishing_mails/778 -> similarity=574.00, yara_score=0.00, total=574.00
MATCH: phishing_mails/779 -> similarity=1367.00, yara_score=0.00, total=1367.00
MATCH: phishing_mails/780 -> similarity=1050.00, yara_score=0.00, total=1050.00
MATCH: phishing_mails/781 -> similarity=1093.00, yara_score=0.00, total=1093.00
MATCH: phishing_mails/782 -> similarity=2144.00, yara_score=0.00, total=2144.00
MATCH: phishing_mails/783 -> similarity=863.00, yara_score=0.00, total=863.00
NO MATCH: phishing_mails/784 -> similarity=402.00, yara_score=0.00, total=402.00
MATCH: phishing_mails/785 -> similarity=1771.00, yara_score=0.00, total=1771.00
MATCH: phishing_mails/786 -> similarity=1903.00, yara_score=0.00, total=1903.00
MATCH: phishing_mails/787 -> similarity=2005.00, yara_score=0.00, total=2005.00
NO MATCH: phishing_mails/788 -> similarity=482.00, yara_score=0.00, total=482.00
MATCH: phishing_mails/789 -> similarity=1066.00, yara_score=0.00, total=1066.00
MATCH: phishing_mails/790 -> similarity=2616.00, yara_score=0.00, total=2616.00
MATCH: phishing_mails/791 -> similarity=1733.00, yara_score=0.00, total=1733.00
MATCH: phishing_mails/792 -> similarity=1018.00, yara_score=0.00, total=1018.00
MATCH: phishing_mails/793 -> similarity=1195.00, yara_score=0.00, total=1195.00
NO MATCH: phishing_mails/794 -> similarity=350.00, yara_score=0.00, total=350.00
MATCH: phishing_mails/795 -> similarity=1366.00, yara_score=0.00, total=1366.00
MATCH: phishing_mails/796 -> similarity=792.00, yara_score=0.00, total=792.00
NO MATCH: phishing_mails/797 -> similarity=434.00, yara_score=0.00, total=434.00
MATCH: phishing_mails/798 -> similarity=1964.00, yara_score=0.00, total=1964.00
MATCH: phishing_mails/799 -> similarity=703.00, yara_score=0.00, total=703.00
MATCH: phishing_mails/800 -> similarity=1427.00, yara_score=0.00, total=1427.00
NO MATCH: phishing_mails/801 -> similarity=585.00, yara_score=0.00, total=585.00
MATCH: phishing_mails/802 -> similarity=768.00, yara_score=0.00, total=768.00
MATCH: phishing_mails/803 -> similarity=918.00, yara_score=0.00, total=918.00
NO MATCH: phishing_mails/804 -> similarity=299.00, yara_score=0.00, total=299.00
MATCH: phishing_mails/805 -> similarity=1168.00, yara_score=0.00, total=1168.00
MATCH: phishing_mails/806 -> similarity=1542.00, yara_score=0.00, total=1542.00
NO MATCH: phishing_mails/807 -> similarity=522.00, yara_score=0.00, total=522.00
NO MATCH: phishing_mails/808 -> similarity=554.00, yara_score=0.00, total=554.00
NO MATCH: phishing_mails/809 -> similarity=691.00, yara_score=0.00, total=691.00
MATCH: phishing_mails/810 -> similarity=758.00, yara_score=0.00, total=758.00
MATCH: phishing_mails/811 -> similarity=1960.00, yara_score=0.00, total=1960.00
NO MATCH: phishing_mails/812 -> similarity=252.00, yara_score=0.00, total=252.00
MATCH: phishing_mails/813 -> similarity=1687.00, yara_score=0.00, total=1687.00
MATCH: phishing_mails/814 -> similarity=1503.00, yara_score=0.00, total=1503.00
MATCH: phishing_mails/815 -> similarity=1210.00, yara_score=0.00, total=1210.00
MATCH: phishing_mails/816 -> similarity=837.00, yara_score=0.00, total=837.00
MATCH: phishing_mails/817 -> similarity=2030.00, yara_score=0.00, total=2030.00
NO MATCH: phishing_mails/818 -> similarity=529.00, yara_score=0.00, total=529.00
NO MATCH: phishing_mails/819 -> similarity=686.00, yara_score=0.00, total=686.00
MATCH: phishing_mails/820 -> similarity=1022.00, yara_score=0.00, total=1022.00
MATCH: phishing_mails/821 -> similarity=1132.00, yara_score=0.00, total=1132.00
NO MATCH: regular_mails/0 -> similarity=327.00, yara_score=0.00, total=327.00
NO MATCH: regular_mails/1 -> similarity=304.00, yara_score=0.00, total=304.00
NO MATCH: regular_mails/2 -> similarity=310.00, yara_score=0.00, total=310.00
NO MATCH: regular_mails/3 -> similarity=613.00, yara_score=0.00, total=613.00
MATCH: regular_mails/4 -> similarity=3120.00, yara_score=0.00, total=3120.00
MATCH: regular_mails/5 -> similarity=785.00, yara_score=0.00, total=785.00
NO MATCH: regular_mails/6 -> similarity=414.00, yara_score=0.00, total=414.00
NO MATCH: regular_mails/7 -> similarity=312.00, yara_score=0.00, total=312.00
NO MATCH: regular_mails/8 -> similarity=417.00, yara_score=0.00, total=417.00
NO MATCH: regular_mails/9 -> similarity=269.00, yara_score=0.00, total=269.00
NO MATCH: regular_mails/10 -> similarity=418.00, yara_score=0.00, total=418.00
MATCH: regular_mails/11 -> similarity=869.00, yara_score=0.00, total=869.00
NO MATCH: regular_mails/12 -> similarity=249.00, yara_score=0.00, total=249.00
NO MATCH: regular_mails/13 -> similarity=333.00, yara_score=0.00, total=333.00
NO MATCH: regular_mails/14 -> similarity=328.00, yara_score=0.00, total=328.00
NO MATCH: regular_mails/15 -> similarity=484.00, yara_score=0.00, total=484.00
NO MATCH: regular_mails/16 -> similarity=194.00, yara_score=0.00, total=194.00
NO MATCH: regular_mails/17 -> similarity=209.00, yara_score=0.00, total=209.00
MATCH: regular_mails/18 -> similarity=3116.00, yara_score=0.00, total=3116.00
NO MATCH: regular_mails/19 -> similarity=220.00, yara_score=0.00, total=220.00
NO MATCH: regular_mails/20 -> similarity=485.00, yara_score=0.00, total=485.00
NO MATCH: regular_mails/21 -> similarity=406.00, yara_score=0.00, total=406.00
NO MATCH: regular_mails/22 -> similarity=225.00, yara_score=0.00, total=225.00
NO MATCH: regular_mails/23 -> similarity=221.00, yara_score=0.00, total=221.00
NO MATCH: regular_mails/24 -> similarity=267.00, yara_score=0.00, total=267.00
MATCH: regular_mails/25 -> similarity=2566.00, yara_score=0.00, total=2566.00
NO MATCH: regular_mails/26 -> similarity=335.00, yara_score=0.00, total=335.00
NO MATCH: regular_mails/27 -> similarity=192.00, yara_score=0.00, total=192.00
NO MATCH: regular_mails/28 -> similarity=196.00, yara_score=0.00, total=196.00
NO MATCH: regular_mails/29 -> similarity=451.00, yara_score=0.00, total=451.00
MATCH: regular_mails/30 -> similarity=2631.00, yara_score=0.00, total=2631.00
MATCH: regular_mails/31 -> similarity=908.00, yara_score=0.00, total=908.00
NO MATCH: regular_mails/32 -> similarity=221.00, yara_score=0.00, total=221.00
NO MATCH: regular_mails/33 -> similarity=528.00, yara_score=0.00, total=528.00
NO MATCH: regular_mails/34 -> similarity=328.00, yara_score=0.00, total=328.00
NO MATCH: regular_mails/35 -> similarity=287.00, yara_score=0.00, total=287.00
NO MATCH: regular_mails/36 -> similarity=424.00, yara_score=0.00, total=424.00
MATCH: regular_mails/37 -> similarity=2687.00, yara_score=0.00, total=2687.00
NO MATCH: regular_mails/38 -> similarity=226.00, yara_score=0.00, total=226.00
NO MATCH: regular_mails/39 -> similarity=180.00, yara_score=0.00, total=180.00
NO MATCH: regular_mails/40 -> similarity=430.00, yara_score=0.00, total=430.00
NO MATCH: regular_mails/41 -> similarity=230.00, yara_score=0.00, total=230.00
NO MATCH: regular_mails/42 -> similarity=405.00, yara_score=0.00, total=405.00
NO MATCH: regular_mails/43 -> similarity=615.00, yara_score=0.00, total=615.00
NO MATCH: regular_mails/44 -> similarity=659.00, yara_score=0.00, total=659.00
NO MATCH: regular_mails/45 -> similarity=277.00, yara_score=0.00, total=277.00
NO MATCH: regular_mails/46 -> similarity=158.00, yara_score=0.00, total=158.00
NO MATCH: regular_mails/47 -> similarity=418.00, yara_score=0.00, total=418.00
MATCH: regular_mails/48 -> similarity=2984.00, yara_score=0.00, total=2984.00
MATCH: regular_mails/49 -> similarity=701.00, yara_score=0.00, total=701.00
NO MATCH: regular_mails/50 -> similarity=414.00, yara_score=0.00, total=414.00
NO MATCH: regular_mails/51 -> similarity=225.00, yara_score=0.00, total=225.00
NO MATCH: regular_mails/52 -> similarity=419.00, yara_score=0.00, total=419.00
NO MATCH: regular_mails/53 -> similarity=322.00, yara_score=0.00, total=322.00
NO MATCH: regular_mails/54 -> similarity=476.00, yara_score=0.00, total=476.00
NO MATCH: regular_mails/55 -> similarity=216.00, yara_score=0.00, total=216.00
MATCH: regular_mails/56 -> similarity=2755.00, yara_score=0.00, total=2755.00
NO MATCH: regular_mails/57 -> similarity=183.00, yara_score=0.00, total=183.00
NO MATCH: regular_mails/58 -> similarity=380.00, yara_score=0.00, total=380.00
NO MATCH: regular_mails/59 -> similarity=441.00, yara_score=0.00, total=441.00
MATCH: regular_mails/60 -> similarity=3476.00, yara_score=0.00, total=3476.00
NO MATCH: regular_mails/61 -> similarity=320.00, yara_score=0.00, total=320.00
NO MATCH: regular_mails/62 -> similarity=338.00, yara_score=0.00, total=338.00
NO MATCH: regular_mails/63 -> similarity=206.00, yara_score=0.00, total=206.00
NO MATCH: regular_mails/64 -> similarity=413.00, yara_score=0.00, total=413.00
NO MATCH: regular_mails/65 -> similarity=267.00, yara_score=0.00, total=267.00
MATCH: regular_mails/66 -> similarity=2770.00, yara_score=0.00, total=2770.00
NO MATCH: regular_mails/67 -> similarity=490.00, yara_score=0.00, total=490.00
NO MATCH: regular_mails/68 -> similarity=333.00, yara_score=0.00, total=333.00
MATCH: regular_mails/69 -> similarity=2090.00, yara_score=0.00, total=2090.00
NO MATCH: regular_mails/70 -> similarity=227.00, yara_score=0.00, total=227.00
NO MATCH: regular_mails/71 -> similarity=458.00, yara_score=0.00, total=458.00
NO MATCH: regular_mails/72 -> similarity=413.00, yara_score=0.00, total=413.00
NO MATCH: regular_mails/73 -> similarity=365.00, yara_score=0.00, total=365.00
MATCH: regular_mails/74 -> similarity=855.00, yara_score=0.00, total=855.00
NO MATCH: regular_mails/75 -> similarity=418.00, yara_score=0.00, total=418.00
NO MATCH: regular_mails/76 -> similarity=234.00, yara_score=0.00, total=234.00
NO MATCH: regular_mails/77 -> similarity=444.00, yara_score=0.00, total=444.00
NO MATCH: regular_mails/78 -> similarity=370.00, yara_score=0.00, total=370.00
NO MATCH: regular_mails/79 -> similarity=536.00, yara_score=0.00, total=536.00
MATCH: regular_mails/80 -> similarity=2640.00, yara_score=0.00, total=2640.00
NO MATCH: regular_mails/81 -> similarity=271.00, yara_score=0.00, total=271.00
NO MATCH: regular_mails/82 -> similarity=106.00, yara_score=0.00, total=106.00
NO MATCH: regular_mails/83 -> similarity=606.00, yara_score=0.00, total=606.00
NO MATCH: regular_mails/84 -> similarity=270.00, yara_score=0.00, total=270.00
MATCH: regular_mails/85 -> similarity=2692.00, yara_score=0.00, total=2692.00
NO MATCH: regular_mails/86 -> similarity=673.00, yara_score=0.00, total=673.00
NO MATCH: regular_mails/87 -> similarity=255.00, yara_score=0.00, total=255.00
NO MATCH: regular_mails/88 -> similarity=250.00, yara_score=0.00, total=250.00
NO MATCH: regular_mails/89 -> similarity=472.00, yara_score=0.00, total=472.00
NO MATCH: regular_mails/90 -> similarity=229.00, yara_score=0.00, total=229.00
NO MATCH: regular_mails/91 -> similarity=255.00, yara_score=0.00, total=255.00
NO MATCH: regular_mails/92 -> similarity=258.00, yara_score=0.00, total=258.00
NO MATCH: regular_mails/93 -> similarity=239.00, yara_score=0.00, total=239.00
NO MATCH: regular_mails/94 -> similarity=375.00, yara_score=0.00, total=375.00
NO MATCH: regular_mails/95 -> similarity=230.00, yara_score=0.00, total=230.00
NO MATCH: regular_mails/96 -> similarity=550.00, yara_score=0.00, total=550.00
NO MATCH: regular_mails/97 -> similarity=340.00, yara_score=0.00, total=340.00
MATCH: regular_mails/98 -> similarity=792.00, yara_score=0.00, total=792.00
NO MATCH: regular_mails/99 -> similarity=317.00, yara_score=0.00, total=317.00
NO MATCH: regular_mails/100 -> similarity=226.00, yara_score=0.00, total=226.00
NO MATCH: regular_mails/101 -> similarity=302.00, yara_score=0.00, total=302.00
NO MATCH: regular_mails/102 -> similarity=447.00, yara_score=0.00, total=447.00
NO MATCH: regular_mails/103 -> similarity=273.00, yara_score=0.00, total=273.00
NO MATCH: regular_mails/104 -> similarity=200.00, yara_score=0.00, total=200.00
MATCH: regular_mails/105 -> similarity=3063.00, yara_score=0.00, total=3063.00
NO MATCH: regular_mails/106 -> similarity=357.00, yara_score=0.00, total=357.00
NO MATCH: regular_mails/107 -> similarity=245.00, yara_score=0.00, total=245.00
NO MATCH: regular_mails/108 -> similarity=300.00, yara_score=0.00, total=300.00
NO MATCH: regular_mails/109 -> similarity=451.00, yara_score=0.00, total=451.00
NO MATCH: regular_mails/110 -> similarity=324.00, yara_score=0.00, total=324.00
NO MATCH: regular_mails/111 -> similarity=515.00, yara_score=0.00, total=515.00
NO MATCH: regular_mails/112 -> similarity=435.00, yara_score=0.00, total=435.00
NO MATCH: regular_mails/113 -> similarity=257.00, yara_score=0.00, total=257.00
NO MATCH: regular_mails/114 -> similarity=320.00, yara_score=0.00, total=320.00
NO MATCH: regular_mails/115 -> similarity=213.00, yara_score=0.00, total=213.00
MATCH: regular_mails/116 -> similarity=803.00, yara_score=0.00, total=803.00
NO MATCH: regular_mails/117 -> similarity=212.00, yara_score=0.00, total=212.00
NO MATCH: regular_mails/118 -> similarity=201.00, yara_score=0.00, total=201.00
NO MATCH: regular_mails/119 -> similarity=116.00, yara_score=0.00, total=116.00
NO MATCH: regular_mails/120 -> similarity=446.00, yara_score=0.00, total=446.00
NO MATCH: regular_mails/121 -> similarity=217.00, yara_score=0.00, total=217.00
NO MATCH: regular_mails/122 -> similarity=202.00, yara_score=0.00, total=202.00
MATCH: regular_mails/123 -> similarity=1472.00, yara_score=0.00, total=1472.00
NO MATCH: regular_mails/124 -> similarity=301.00, yara_score=0.00, total=301.00
MATCH: regular_mails/125 -> similarity=1980.00, yara_score=0.00, total=1980.00
NO MATCH: regular_mails/126 -> similarity=235.00, yara_score=0.00, total=235.00
NO MATCH: regular_mails/127 -> similarity=238.00, yara_score=0.00, total=238.00
MATCH: regular_mails/128 -> similarity=1654.00, yara_score=0.00, total=1654.00
NO MATCH: regular_mails/129 -> similarity=314.00, yara_score=0.00, total=314.00
MATCH: regular_mails/130 -> similarity=1254.00, yara_score=0.00, total=1254.00
NO MATCH: regular_mails/131 -> similarity=423.00, yara_score=0.00, total=423.00
NO MATCH: regular_mails/132 -> similarity=271.00, yara_score=0.00, total=271.00
MATCH: regular_mails/133 -> similarity=782.00, yara_score=0.00, total=782.00
NO MATCH: regular_mails/134 -> similarity=427.00, yara_score=0.00, total=427.00
MATCH: regular_mails/135 -> similarity=1181.00, yara_score=0.00, total=1181.00
NO MATCH: regular_mails/136 -> similarity=269.00, yara_score=0.00, total=269.00
NO MATCH: regular_mails/137 -> similarity=219.00, yara_score=0.00, total=219.00
NO MATCH: regular_mails/138 -> similarity=443.00, yara_score=0.00, total=443.00
NO MATCH: regular_mails/139 -> similarity=345.00, yara_score=0.00, total=345.00
NO MATCH: regular_mails/140 -> similarity=477.00, yara_score=0.00, total=477.00
NO MATCH: regular_mails/141 -> similarity=340.00, yara_score=0.00, total=340.00
MATCH: regular_mails/142 -> similarity=3065.00, yara_score=0.00, total=3065.00
NO MATCH: regular_mails/143 -> similarity=263.00, yara_score=0.00, total=263.00
NO MATCH: regular_mails/144 -> similarity=438.00, yara_score=0.00, total=438.00
NO MATCH: regular_mails/145 -> similarity=357.00, yara_score=0.00, total=357.00
MATCH: regular_mails/146 -> similarity=852.00, yara_score=0.00, total=852.00
NO MATCH: regular_mails/147 -> similarity=283.00, yara_score=0.00, total=283.00
NO MATCH: regular_mails/148 -> similarity=515.00, yara_score=0.00, total=515.00
NO MATCH: regular_mails/149 -> similarity=317.00, yara_score=0.00, total=317.00
NO MATCH: regular_mails/150 -> similarity=486.00, yara_score=0.00, total=486.00
NO MATCH: regular_mails/151 -> similarity=264.00, yara_score=0.00, total=264.00
NO MATCH: regular_mails/152 -> similarity=316.00, yara_score=0.00, total=316.00
NO MATCH: regular_mails/153 -> similarity=250.00, yara_score=0.00, total=250.00
NO MATCH: regular_mails/154 -> similarity=267.00, yara_score=0.00, total=267.00
MATCH: regular_mails/155 -> similarity=1270.00, yara_score=0.00, total=1270.00
NO MATCH: regular_mails/156 -> similarity=262.00, yara_score=0.00, total=262.00
NO MATCH: regular_mails/157 -> similarity=265.00, yara_score=0.00, total=265.00
NO MATCH: regular_mails/158 -> similarity=254.00, yara_score=0.00, total=254.00
NO MATCH: regular_mails/159 -> similarity=263.00, yara_score=0.00, total=263.00
NO MATCH: regular_mails/160 -> similarity=235.00, yara_score=0.00, total=235.00
NO MATCH: regular_mails/161 -> similarity=238.00, yara_score=0.00, total=238.00
NO MATCH: regular_mails/162 -> similarity=259.00, yara_score=0.00, total=259.00
NO MATCH: regular_mails/163 -> similarity=304.00, yara_score=0.00, total=304.00
NO MATCH: regular_mails/164 -> similarity=318.00, yara_score=0.00, total=318.00
MATCH: regular_mails/165 -> similarity=2841.00, yara_score=0.00, total=2841.00
NO MATCH: regular_mails/166 -> similarity=246.00, yara_score=0.00, total=246.00
NO MATCH: regular_mails/167 -> similarity=649.00, yara_score=0.00, total=649.00
NO MATCH: regular_mails/168 -> similarity=305.00, yara_score=0.00, total=305.00
MATCH: regular_mails/169 -> similarity=822.00, yara_score=0.00, total=822.00
NO MATCH: regular_mails/170 -> similarity=231.00, yara_score=0.00, total=231.00
MATCH: regular_mails/171 -> similarity=1173.00, yara_score=0.00, total=1173.00
NO MATCH: regular_mails/172 -> similarity=471.00, yara_score=0.00, total=471.00
NO MATCH: regular_mails/173 -> similarity=406.00, yara_score=0.00, total=406.00
NO MATCH: regular_mails/174 -> similarity=205.00, yara_score=0.00, total=205.00
NO MATCH: regular_mails/175 -> similarity=236.00, yara_score=0.00, total=236.00
NO MATCH: regular_mails/176 -> similarity=315.00, yara_score=0.00, total=315.00
NO MATCH: regular_mails/177 -> similarity=116.00, yara_score=0.00, total=116.00
NO MATCH: regular_mails/178 -> similarity=225.00, yara_score=0.00, total=225.00
NO MATCH: regular_mails/179 -> similarity=280.00, yara_score=0.00, total=280.00
MATCH: regular_mails/180 -> similarity=813.00, yara_score=0.00, total=813.00
NO MATCH: regular_mails/181 -> similarity=447.00, yara_score=0.00, total=447.00
MATCH: regular_mails/182 -> similarity=2381.00, yara_score=0.00, total=2381.00
NO MATCH: regular_mails/183 -> similarity=441.00, yara_score=0.00, total=441.00
MATCH: regular_mails/184 -> similarity=2291.00, yara_score=0.00, total=2291.00
NO MATCH: regular_mails/185 -> similarity=217.00, yara_score=0.00, total=217.00
MATCH: regular_mails/186 -> similarity=1880.00, yara_score=0.00, total=1880.00
NO MATCH: regular_mails/187 -> similarity=323.00, yara_score=0.00, total=323.00
NO MATCH: regular_mails/188 -> similarity=259.00, yara_score=0.00, total=259.00
NO MATCH: regular_mails/189 -> similarity=277.00, yara_score=0.00, total=277.00
NO MATCH: regular_mails/190 -> similarity=458.00, yara_score=0.00, total=458.00
NO MATCH: regular_mails/191 -> similarity=284.00, yara_score=0.00, total=284.00
MATCH: regular_mails/192 -> similarity=3620.00, yara_score=0.00, total=3620.00
NO MATCH: regular_mails/193 -> similarity=205.00, yara_score=0.00, total=205.00
NO MATCH: regular_mails/194 -> similarity=540.00, yara_score=0.00, total=540.00
NO MATCH: regular_mails/195 -> similarity=269.00, yara_score=0.00, total=269.00
NO MATCH: regular_mails/196 -> similarity=258.00, yara_score=0.00, total=258.00
NO MATCH: regular_mails/197 -> similarity=229.00, yara_score=0.00, total=229.00
MATCH: regular_mails/198 -> similarity=2788.00, yara_score=0.00, total=2788.00
MATCH: regular_mails/199 -> similarity=1157.00, yara_score=0.00, total=1157.00
MATCH: regular_mails/200 -> similarity=2482.00, yara_score=0.00, total=2482.00
NO MATCH: regular_mails/201 -> similarity=185.00, yara_score=0.00, total=185.00
NO MATCH: regular_mails/202 -> similarity=368.00, yara_score=0.00, total=368.00
MATCH: regular_mails/203 -> similarity=4235.00, yara_score=0.00, total=4235.00
NO MATCH: regular_mails/204 -> similarity=248.00, yara_score=0.00, total=248.00
NO MATCH: regular_mails/205 -> similarity=250.00, yara_score=0.00, total=250.00
MATCH: regular_mails/206 -> similarity=2856.00, yara_score=0.00, total=2856.00
NO MATCH: regular_mails/207 -> similarity=319.00, yara_score=0.00, total=319.00
NO MATCH: regular_mails/208 -> similarity=320.00, yara_score=0.00, total=320.00
NO MATCH: regular_mails/209 -> similarity=297.00, yara_score=0.00, total=297.00
NO MATCH: regular_mails/210 -> similarity=263.00, yara_score=0.00, total=263.00
NO MATCH: regular_mails/211 -> similarity=241.00, yara_score=0.00, total=241.00
