MATCH: phishing_mails/0 -> similarity=1432.00, yara_score=0.00, total=1432.00
MATCH: phishing_mails/696 -> similarity=735.00, yara_score=0.00, total=735.00
MATCH: phishing_mails/697 -> similarity=939.00, yara_score=0.00, total=939.00
MATCH: phishing_mails/698 -> similarity=790.00, yara_score=0.00, total=790.00
MATCH: phishing_mails/699 -> similarity=1155.00, yara_score=0.00, total=1155.00
MATCH: phishing_mails/700 -> similarity=549.00, yara_score=0.00, total=549.00
NO MATCH: phishing_mails/701 -> similarity=420.00, yara_score=0.00, total=420.00
NO MATCH: phishing_mails/702 -> similarity=456.00, yara_score=0.00, total=456.00
MATCH: phishing_mails/703 -> similarity=826.00, yara_score=0.00, total=826.00
NO MATCH: phishing_mails/704 -> similarity=251.00, yara_score=0.00, total=251.00
MATCH: phishing_mails/705 -> similarity=790.00, yara_score=0.00, total=790.00
NO MATCH: phishing_mails/706 -> similarity=416.00, yara_score=0.00, total=416.00
MATCH: phishing_mails/707 -> similarity=1406.00, yara_score=0.00, total=1406.00
MATCH: phishing_mails/708 -> similarity=952.00, yara_score=0.00, total=952.00
MATCH: phishing_mails/709 -> similarity=1420.00, yara_score=0.00, total=1420.00
MATCH: phishing_mails/710 -> similarity=633.00, yara_score=0.00, total=633.00
MATCH: phishing_mails/711 -> similarity=783.00, yara_score=0.00, total=783.00
NO MATCH: phishing_mails/712 -> similarity=394.00, yara_score=0.00, total=394.00
MATCH: phishing_mails/713 -> similarity=823.00, yara_score=0.00, total=823.00
MATCH: phishing_mails/714 -> similarity=3197.00, yara_score=0.00, total=3197.00
MATCH: phishing_mails/715 -> similarity=1244.00, yara_score=0.00, total=1244.00
NO MATCH: phishing_mails/716 -> similarity=417.00, yara_score=0.00, total=417.00
MATCH: phishing_mails/717 -> similarity=565.00, yara_score=0.00, total=565.00
MATCH: phishing_mails/718 -> similarity=1187.00, yara_score=0.00, total=1187.00
MATCH: phishing_mails/719 -> similarity=649.00, yara_score=0.00, total=649.00
MATCH: phishing_mails/720 -> similarity=573.00, yara_score=0.00, total=573.00
MATCH: phishing_mails/721 -> similarity=757.00, yara_score=0.00, total=757.00
MATCH: phishing_mails/722 -> similarity=1122.00, yara_score=0.00, total=1122.00
MATCH: phishing_mails/723 -> similarity=1734.00, yara_score=0.00, total=1734.00
MATCH: phishing_mails/724 -> similarity=678.00, yara_score=0.00, total=678.00
NO MATCH: phishing_mails/725 -> similarity=300.00, yara_score=0.00, total=300.00
NO MATCH: phishing_mails/726 -> similarity=386.00, yara_score=0.00, total=386.00
MATCH: phishing_mails/727 -> similarity=1109.00, yara_score=0.00, total=1109.00
MATCH: phishing_mails/728 -> similarity=569.00, yara_score=0.00, total=569.00
MATCH: phishing_mails/729 -> similarity=704.00, yara_score=0.00, total=704.00
MATCH: phishing_mails/730 -> similarity=642.00, yara_score=0.00, total=642.00
MATCH: phishing_mails/731 -> similarity=1129.00, yara_score=0.00, total=1129.00
NO MATCH: phishing_mails/732 -> similarity=420.00, yara_score=0.00, total=420.00
NO MATCH: phishing_mails/733 -> similarity=453.00, yara_score=0.00, total=453.00
MATCH: phishing_mails/734 -> similarity=652.00, yara_score=0.00, total=652.00
MATCH: phishing_mails/735 -> similarity=672.00, yara_score=0.00, total=672.00
NO MATCH: phishing_mails/736 -> similarity=347.00, yara_score=0.00, total=347.00
MATCH: phishing_mails/737 -> similarity=834.00, yara_score=0.00, total=834.00
MATCH: phishing_mails/738 -> similarity=560.00, yara_score=0.00, total=560.00
MATCH: phishing_mails/739 -> similarity=1538.00, yara_score=0.00, total=1538.00
MATCH: phishing_mails/740 -> similarity=948.00, yara_score=0.00, total=948.00
MATCH: phishing_mails/741 -> similarity=2153.00, yara_score=0.00, total=2153.00
NO MATCH: phishing_mails/742 -> similarity=446.00, yara_score=0.00, total=446.00
MATCH: phishing_mails/743 -> similarity=895.00, yara_score=0.00, total=895.00
MATCH: phishing_mails/744 -> similarity=617.00, yara_score=0.00, total=617.00
MATCH: phishing_mails/745 -> similarity=2810.00, yara_score=0.00, total=2810.00
NO MATCH: phishing_mails/746 -> similarity=258.00, yara_score=0.00, total=258.00
NO MATCH: phishing_mails/747 -> similarity=375.00, yara_score=0.00, total=375.00
MATCH: phishing_mails/748 -> similarity=675.00, yara_score=0.00, total=675.00
MATCH: phishing_mails/749 -> similarity=473.00, yara_score=0.00, total=473.00
MATCH: phishing_mails/750 -> similarity=1650.00, yara_score=0.00, total=1650.00
MATCH: phishing_mails/751 -> similarity=918.00, yara_score=0.00, total=918.00
MATCH: phishing_mails/752 -> similarity=606.00, yara_score=0.00, total=606.00
NO MATCH: phishing_mails/753 -> similarity=385.00, yara_score=0.00, total=385.00
MATCH: phishing_mails/754 -> similarity=4047.00, yara_score=0.00, total=4047.00
NO MATCH: phishing_mails/755 -> similarity=420.00, yara_score=0.00, total=420.00
NO MATCH: phishing_mails/756 -> similarity=422.00, yara_score=0.00, total=422.00
NO MATCH: phishing_mails/757 -> similarity=445.00, yara_score=0.00, total=445.00
MATCH: phishing_mails/758 -> similarity=696.00, yara_score=0.00, total=696.00
MATCH: phishing_mails/759 -> similarity=719.00, yara_score=0.00, total=719.00
MATCH: phishing_mails/760 -> similarity=1055.00, yara_score=0.00, total=1055.00
MATCH: phishing_mails/761 -> similarity=1669.00, yara_score=0.00, total=1669.00
MATCH: phishing_mails/762 -> similarity=1537.00, yara_score=0.00, total=1537.00
MATCH: phishing_mails/763 -> similarity=757.00, yara_score=0.00, total=757.00
NO MATCH: phishing_mails/764 -> similarity=359.00, yara_score=0.00, total=359.00
MATCH: phishing_mails/765 -> similarity=618.00, yara_score=0.00, total=618.00
MATCH: phishing_mails/766 -> similarity=526.00, yara_score=0.00, total=526.00
MATCH: phishing_mails/767 -> similarity=555.00, yara_score=0.00, total=555.00
MATCH: phishing_mails/768 -> similarity=12164.00, yara_score=0.00, total=12164.00
MATCH: phishing_mails/769 -> similarity=1114.00, yara_score=0.00, total=1114.00
MATCH: phishing_mails/770 -> similarity=1553.00, yara_score=0.00, total=1553.00
NO MATCH: phishing_mails/771 -> similarity=371.00, yara_score=0.00, total=371.00
MATCH: phishing_mails/772 -> similarity=617.00, yara_score=0.00, total=617.00
NO MATCH: phishing_mails/773 -> similarity=412.00, yara_score=0.00, total=412.00
NO MATCH: phishing_mails/774 -> similarity=415.00, yara_score=0.00, total=415.00
NO MATCH: phishing_mails/775 -> similarity=431.00, yara_score=0.00, total=431.00
MATCH: phishing_mails/776 -> similarity=1340.00, yara_score=0.00, total=1340.00
MATCH: phishing_mails/777 -> similarity=928.00, yara_score=0.00, total=928.00
NO MATCH: phishing_mails/778 -> similarity=341.00, yara_score=0.00, total=341.00
MATCH: phishing_mails/779 -> similarity=653.00, yara_score=0.00, total=653.00
NO MATCH: phishing_mails/780 -> similarity=388.00, yara_score=0.00, total=388.00
MATCH: phishing_mails/781 -> similarity=564.00, yara_score=0.00, total=564.00
MATCH: phishing_mails/782 -> similarity=669.00, yara_score=0.00, total=669.00
MATCH: phishing_mails/783 -> similarity=612.00, yara_score=0.00, total=612.00
NO MATCH: phishing_mails/784 -> similarity=400.00, yara_score=0.00, total=400.00
MATCH: phishing_mails/785 -> similarity=528.00, yara_score=0.00, total=528.00
NO MATCH: phishing_mails/786 -> similarity=466.00, yara_score=0.00, total=466.00
MATCH: phishing_mails/787 -> similarity=2320.00, yara_score=0.00, total=2320.00
MATCH: phishing_mails/788 -> similarity=1708.00, yara_score=0.00, total=1708.00
MATCH: phishing_mails/789 -> similarity=993.00, yara_score=0.00, total=993.00
NO MATCH: phishing_mails/790 -> similarity=352.00, yara_score=0.00, total=352.00
MATCH: phishing_mails/791 -> similarity=768.00, yara_score=0.00, total=768.00
MATCH: phishing_mails/792 -> similarity=8276.00, yara_score=0.00, total=8276.00
NO MATCH: phishing_mails/793 -> similarity=432.00, yara_score=0.00, total=432.00
MATCH: phishing_mails/794 -> similarity=585.00, yara_score=0.00, total=585.00
MATCH: phishing_mails/795 -> similarity=1633.00, yara_score=0.00, total=1633.00
NO MATCH: phishing_mails/796 -> similarity=384.00, yara_score=0.00, total=384.00
NO MATCH: phishing_mails/797 -> similarity=373.00, yara_score=0.00, total=373.00
MATCH: phishing_mails/798 -> similarity=1276.00, yara_score=0.00, total=1276.00
MATCH: phishing_mails/799 -> similarity=1039.00, yara_score=0.00, total=1039.00
MATCH: phishing_mails/800 -> similarity=1425.00, yara_score=0.00, total=1425.00
NO MATCH: phishing_mails/801 -> similarity=347.00, yara_score=0.00, total=347.00
MATCH: phishing_mails/802 -> similarity=1518.00, yara_score=0.00, total=1518.00
MATCH: phishing_mails/803 -> similarity=1096.00, yara_score=0.00, total=1096.00
NO MATCH: phishing_mails/804 -> similarity=386.00, yara_score=0.00, total=386.00
MATCH: phishing_mails/805 -> similarity=1550.00, yara_score=0.00, total=1550.00
MATCH: phishing_mails/806 -> similarity=637.00, yara_score=0.00, total=637.00
MATCH: phishing_mails/807 -> similarity=553.00, yara_score=0.00, total=553.00
MATCH: phishing_mails/808 -> similarity=1640.00, yara_score=0.00, total=1640.00
MATCH: phishing_mails/809 -> similarity=1295.00, yara_score=0.00, total=1295.00
MATCH: phishing_mails/810 -> similarity=473.00, yara_score=0.00, total=473.00
MATCH: phishing_mails/811 -> similarity=1300.00, yara_score=0.00, total=1300.00
MATCH: phishing_mails/812 -> similarity=2835.00, yara_score=0.00, total=2835.00
MATCH: phishing_mails/813 -> similarity=627.00, yara_score=0.00, total=627.00
MATCH: phishing_mails/814 -> similarity=572.00, yara_score=0.00, total=572.00
MATCH: phishing_mails/815 -> similarity=781.00, yara_score=0.00, total=781.00
MATCH: phishing_mails/816 -> similarity=480.00, yara_score=0.00, total=480.00
MATCH: phishing_mails/817 -> similarity=620.00, yara_score=0.00, total=620.00
MATCH: phishing_mails/818 -> similarity=801.00, yara_score=0.00, total=801.00
MATCH: phishing_mails/819 -> similarity=705.00, yara_score=0.00, total=705.00
MATCH: phishing_mails/820 -> similarity=1130.00, yara_score=0.00, total=1130.00
MATCH: phishing_mails/821 -> similarity=1432.00, yara_score=0.00, total=1432.00
NO MATCH: regular_mails/0 -> similarity=122.00, yara_score=0.00, total=122.00
NO MATCH: regular_mails/1 -> similarity=74.00, yara_score=0.00, total=74.00
MATCH: regular_mails/2 -> similarity=1575.00, yara_score=0.00, total=1575.00
NO MATCH: regular_mails/3 -> similarity=174.00, yara_score=0.00, total=174.00
NO MATCH: regular_mails/4 -> similarity=171.00, yara_score=0.00, total=171.00
MATCH: regular_mails/5 -> similarity=1822.00, yara_score=0.00, total=1822.00
NO MATCH: regular_mails/6 -> similarity=163.00, yara_score=0.00, total=163.00
MATCH: regular_mails/7 -> similarity=1779.00, yara_score=0.00, total=1779.00
MATCH: regular_mails/8 -> similarity=561.00, yara_score=0.00, total=561.00
NO MATCH: regular_mails/9 -> similarity=121.00, yara_score=0.00, total=121.00
NO MATCH: regular_mails/10 -> similarity=266.00, yara_score=0.00, total=266.00
NO MATCH: regular_mails/11 -> similarity=293.00, yara_score=0.00, total=293.00
MATCH: regular_mails/12 -> similarity=1663.00, yara_score=0.00, total=1663.00
MATCH: regular_mails/13 -> similarity=1822.00, yara_score=0.00, total=1822.00
NO MATCH: regular_mails/14 -> similarity=147.00, yara_score=0.00, total=147.00
NO MATCH: regular_mails/15 -> similarity=269.00, yara_score=0.00, total=269.00
MATCH: regular_mails/16 -> similarity=1808.00, yara_score=0.00, total=1808.00
NO MATCH: regular_mails/17 -> similarity=187.00, yara_score=0.00, total=187.00
NO MATCH: regular_mails/18 -> similarity=244.00, yara_score=0.00, total=244.00
NO MATCH: regular_mails/19 -> similarity=182.00, yara_score=0.00, total=182.00
NO MATCH: regular_mails/20 -> similarity=190.00, yara_score=0.00, total=190.00
NO MATCH: regular_mails/21 -> similarity=150.00, yara_score=0.00, total=150.00
NO MATCH: regular_mails/22 -> similarity=233.00, yara_score=0.00, total=233.00
NO MATCH: regular_mails/23 -> similarity=244.00, yara_score=0.00, total=244.00
NO MATCH: regular_mails/24 -> similarity=117.00, yara_score=0.00, total=117.00
NO MATCH: regular_mails/25 -> similarity=126.00, yara_score=0.00, total=126.00
NO MATCH: regular_mails/26 -> similarity=136.00, yara_score=0.00, total=136.00
MATCH: regular_mails/27 -> similarity=3246.00, yara_score=0.00, total=3246.00
NO MATCH: regular_mails/28 -> similarity=283.00, yara_score=0.00, total=283.00
MATCH: regular_mails/29 -> similarity=494.00, yara_score=0.00, total=494.00
NO MATCH: regular_mails/30 -> similarity=127.00, yara_score=0.00, total=127.00
NO MATCH: regular_mails/31 -> similarity=221.00, yara_score=0.00, total=221.00
MATCH: regular_mails/32 -> similarity=2223.00, yara_score=0.00, total=2223.00
NO MATCH: regular_mails/33 -> similarity=439.00, yara_score=0.00, total=439.00
NO MATCH: regular_mails/34 -> similarity=124.00, yara_score=0.00, total=124.00
NO MATCH: regular_mails/35 -> similarity=280.00, yara_score=0.00, total=280.00
NO MATCH: regular_mails/36 -> similarity=336.00, yara_score=0.00, total=336.00
NO MATCH: regular_mails/37 -> similarity=256.00, yara_score=0.00, total=256.00
NO MATCH: regular_mails/38 -> similarity=241.00, yara_score=0.00, total=241.00
NO MATCH: regular_mails/39 -> similarity=150.00, yara_score=0.00, total=150.00
NO MATCH: regular_mails/40 -> similarity=167.00, yara_score=0.00, total=167.00
NO MATCH: regular_mails/41 -> similarity=175.00, yara_score=0.00, total=175.00
NO MATCH: regular_mails/42 -> similarity=60.00, yara_score=0.00, total=60.00
NO MATCH: regular_mails/43 -> similarity=129.00, yara_score=0.00, total=129.00
NO MATCH: regular_mails/44 -> similarity=146.00, yara_score=0.00, total=146.00
NO MATCH: regular_mails/45 -> similarity=164.00, yara_score=0.00, total=164.00
NO MATCH: regular_mails/46 -> similarity=183.00, yara_score=0.00, total=183.00
NO MATCH: regular_mails/47 -> similarity=197.00, yara_score=0.00, total=197.00
NO MATCH: regular_mails/48 -> similarity=163.00, yara_score=0.00, total=163.00
NO MATCH: regular_mails/49 -> similarity=289.00, yara_score=0.00, total=289.00
NO MATCH: regular_mails/50 -> similarity=123.00, yara_score=0.00, total=123.00
NO MATCH: regular_mails/51 -> similarity=199.00, yara_score=0.00, total=199.00
MATCH: regular_mails/52 -> similarity=1840.00, yara_score=0.00, total=1840.00
MATCH: regular_mails/53 -> similarity=1652.00, yara_score=0.00, total=1652.00
NO MATCH: regular_mails/54 -> similarity=143.00, yara_score=0.00, total=143.00
NO MATCH: regular_mails/55 -> similarity=174.00, yara_score=0.00, total=174.00
NO MATCH: regular_mails/56 -> similarity=160.00, yara_score=0.00, total=160.00
NO MATCH: regular_mails/57 -> similarity=157.00, yara_score=0.00, total=157.00
NO MATCH: regular_mails/58 -> similarity=258.00, yara_score=0.00, total=258.00
NO MATCH: regular_mails/59 -> similarity=265.00, yara_score=0.00, total=265.00
NO MATCH: regular_mails/60 -> similarity=126.00, yara_score=0.00, total=126.00
MATCH: regular_mails/61 -> similarity=1462.00, yara_score=0.00, total=1462.00
MATCH: regular_mails/62 -> similarity=727.00, yara_score=0.00, total=727.00
NO MATCH: regular_mails/63 -> similarity=143.00, yara_score=0.00, total=143.00
NO MATCH: regular_mails/64 -> similarity=262.00, yara_score=0.00, total=262.00
MATCH: regular_mails/65 -> similarity=4617.00, yara_score=0.00, total=4617.00
NO MATCH: regular_mails/66 -> similarity=308.00, yara_score=0.00, total=308.00
NO MATCH: regular_mails/67 -> similarity=181.00, yara_score=0.00, total=181.00
NO MATCH: regular_mails/68 -> similarity=149.00, yara_score=0.00, total=149.00
NO MATCH: regular_mails/69 -> similarity=144.00, yara_score=0.00, total=144.00
MATCH: regular_mails/70 -> similarity=868.00, yara_score=0.00, total=868.00
NO MATCH: regular_mails/71 -> similarity=177.00, yara_score=0.00, total=177.00
MATCH: regular_mails/72 -> similarity=1584.00, yara_score=0.00, total=1584.00
NO MATCH: regular_mails/73 -> similarity=144.00, yara_score=0.00, total=144.00
NO MATCH: regular_mails/74 -> similarity=286.00, yara_score=0.00, total=286.00
MATCH: regular_mails/75 -> similarity=580.00, yara_score=0.00, total=580.00
NO MATCH: regular_mails/76 -> similarity=134.00, yara_score=0.00, total=134.00
NO MATCH: regular_mails/77 -> similarity=131.00, yara_score=0.00, total=131.00
NO MATCH: regular_mails/78 -> similarity=301.00, yara_score=0.00, total=301.00
MATCH: regular_mails/79 -> similarity=2183.00, yara_score=0.00, total=2183.00
NO MATCH: regular_mails/80 -> similarity=155.00, yara_score=0.00, total=155.00
NO MATCH: regular_mails/81 -> similarity=367.00, yara_score=0.00, total=367.00
MATCH: regular_mails/82 -> similarity=577.00, yara_score=0.00, total=577.00
MATCH: regular_mails/83 -> similarity=1550.00, yara_score=0.00, total=1550.00
NO MATCH: regular_mails/84 -> similarity=133.00, yara_score=0.00, total=133.00
MATCH: regular_mails/85 -> similarity=1127.00, yara_score=0.00, total=1127.00
MATCH: regular_mails/86 -> similarity=646.00, yara_score=0.00, total=646.00
MATCH: regular_mails/87 -> similarity=1798.00, yara_score=0.00, total=1798.00
NO MATCH: regular_mails/88 -> similarity=132.00, yara_score=0.00, total=132.00
NO MATCH: regular_mails/89 -> similarity=200.00, yara_score=0.00, total=200.00
NO MATCH: regular_mails/90 -> similarity=137.00, yara_score=0.00, total=137.00
MATCH: regular_mails/91 -> similarity=1687.00, yara_score=0.00, total=1687.00
NO MATCH: regular_mails/92 -> similarity=159.00, yara_score=0.00, total=159.00
MATCH: regular_mails/93 -> similarity=1656.00, yara_score=0.00, total=1656.00
NO MATCH: regular_mails/94 -> similarity=243.00, yara_score=0.00, total=243.00
NO MATCH: regular_mails/95 -> similarity=159.00, yara_score=0.00, total=159.00
MATCH: regular_mails/96 -> similarity=1045.00, yara_score=0.00, total=1045.00
MATCH: regular_mails/97 -> similarity=1134.00, yara_score=0.00, total=1134.00
MATCH: regular_mails/98 -> similarity=482.00, yara_score=0.00, total=482.00
NO MATCH: regular_mails/99 -> similarity=116.00, yara_score=0.00, total=116.00
NO MATCH: regular_mails/100 -> similarity=119.00, yara_score=0.00, total=119.00
NO MATCH: regular_mails/101 -> similarity=187.00, yara_score=0.00, total=187.00
MATCH: regular_mails/102 -> similarity=1629.00, yara_score=0.00, total=1629.00
MATCH: regular_mails/103 -> similarity=1137.00, yara_score=0.00, total=1137.00
MATCH: regular_mails/104 -> similarity=2358.00, yara_score=0.00, total=2358.00
MATCH: regular_mails/105 -> similarity=1011.00, yara_score=0.00, total=1011.00
NO MATCH: regular_mails/106 -> similarity=144.00, yara_score=0.00, total=144.00
MATCH: regular_mails/107 -> similarity=2397.00, yara_score=0.00, total=2397.00
NO MATCH: regular_mails/108 -> similarity=313.00, yara_score=0.00, total=313.00
NO MATCH: regular_mails/109 -> similarity=296.00, yara_score=0.00, total=296.00
NO MATCH: regular_mails/110 -> similarity=324.00, yara_score=0.00, total=324.00
NO MATCH: regular_mails/111 -> similarity=202.00, yara_score=0.00, total=202.00
NO MATCH: regular_mails/112 -> similarity=142.00, yara_score=0.00, total=142.00
NO MATCH: regular_mails/113 -> similarity=146.00, yara_score=0.00, total=146.00
NO MATCH: regular_mails/114 -> similarity=192.00, yara_score=0.00, total=192.00
NO MATCH: regular_mails/115 -> similarity=179.00, yara_score=0.00, total=179.00
NO MATCH: regular_mails/116 -> similarity=178.00, yara_score=0.00, total=178.00
MATCH: regular_mails/117 -> similarity=1384.00, yara_score=0.00, total=1384.00
NO MATCH: regular_mails/118 -> similarity=114.00, yara_score=0.00, total=114.00
NO MATCH: regular_mails/119 -> similarity=270.00, yara_score=0.00, total=270.00
NO MATCH: regular_mails/120 -> similarity=107.00, yara_score=0.00, total=107.00
NO MATCH: regular_mails/121 -> similarity=107.00, yara_score=0.00, total=107.00
NO MATCH: regular_mails/122 -> similarity=324.00, yara_score=0.00, total=324.00
NO MATCH: regular_mails/123 -> similarity=64.00, yara_score=0.00, total=64.00
NO MATCH: regular_mails/124 -> similarity=130.00, yara_score=0.00, total=130.00
NO MATCH: regular_mails/125 -> similarity=209.00, yara_score=0.00, total=209.00
NO MATCH: regular_mails/126 -> similarity=274.00, yara_score=0.00, total=274.00
NO MATCH: regular_mails/127 -> similarity=147.00, yara_score=0.00, total=147.00
NO MATCH: regular_mails/128 -> similarity=121.00, yara_score=0.00, total=121.00
NO MATCH: regular_mails/129 -> similarity=198.00, yara_score=0.00, total=198.00
NO MATCH: regular_mails/130 -> similarity=133.00, yara_score=0.00, total=133.00
NO MATCH: regular_mails/131 -> similarity=120.00, yara_score=0.00, total=120.00
NO MATCH: regular_mails/132 -> similarity=154.00, yara_score=0.00, total=154.00
MATCH: regular_mails/133 -> similarity=1549.00, yara_score=0.00, total=1549.00
NO MATCH: regular_mails/134 -> similarity=211.00, yara_score=0.00, total=211.00
NO MATCH: regular_mails/135 -> similarity=380.00, yara_score=0.00, total=380.00
NO MATCH: regular_mails/136 -> similarity=124.00, yara_score=0.00, total=124.00
NO MATCH: regular_mails/137 -> similarity=282.00, yara_score=0.00, total=282.00
NO MATCH: regular_mails/138 -> similarity=171.00, yara_score=0.00, total=171.00
NO MATCH: regular_mails/139 -> similarity=132.00, yara_score=0.00, total=132.00
MATCH: regular_mails/140 -> similarity=1693.00, yara_score=0.00, total=1693.00
NO MATCH: regular_mails/141 -> similarity=124.00, yara_score=0.00, total=124.00
NO MATCH: regular_mails/142 -> similarity=229.00, yara_score=0.00, total=229.00
NO MATCH: regular_mails/143 -> similarity=323.00, yara_score=0.00, total=323.00
NO MATCH: regular_mails/144 -> similarity=199.00, yara_score=0.00, total=199.00
NO MATCH: regular_mails/145 -> similarity=304.00, yara_score=0.00, total=304.00
NO MATCH: regular_mails/146 -> similarity=218.00, yara_score=0.00, total=218.00
NO MATCH: regular_mails/147 -> similarity=295.00, yara_score=0.00, total=295.00
MATCH: regular_mails/148 -> similarity=1301.00, yara_score=0.00, total=1301.00
NO MATCH: regular_mails/149 -> similarity=213.00, yara_score=0.00, total=213.00
MATCH: regular_mails/150 -> similarity=1927.00, yara_score=0.00, total=1927.00
NO MATCH: regular_mails/151 -> similarity=351.00, yara_score=0.00, total=351.00
NO MATCH: regular_mails/152 -> similarity=293.00, yara_score=0.00, total=293.00
MATCH: regular_mails/153 -> similarity=1738.00, yara_score=0.00, total=1738.00
NO MATCH: regular_mails/154 -> similarity=287.00, yara_score=0.00, total=287.00
NO MATCH: regular_mails/155 -> similarity=153.00, yara_score=0.00, total=153.00
NO MATCH: regular_mails/156 -> similarity=125.00, yara_score=0.00, total=125.00
NO MATCH: regular_mails/157 -> similarity=147.00, yara_score=0.00, total=147.00
NO MATCH: regular_mails/158 -> similarity=127.00, yara_score=0.00, total=127.00
NO MATCH: regular_mails/159 -> similarity=215.00, yara_score=0.00, total=215.00
NO MATCH: regular_mails/160 -> similarity=124.00, yara_score=0.00, total=124.00
NO MATCH: regular_mails/161 -> similarity=357.00, yara_score=0.00, total=357.00
MATCH: regular_mails/162 -> similarity=565.00, yara_score=0.00, total=565.00
NO MATCH: regular_mails/163 -> similarity=418.00, yara_score=0.00, total=418.00
NO MATCH: regular_mails/164 -> similarity=207.00, yara_score=0.00, total=207.00
NO MATCH: regular_mails/165 -> similarity=412.00, yara_score=0.00, total=412.00
NO MATCH: regular_mails/166 -> similarity=142.00, yara_score=0.00, total=142.00
MATCH: regular_mails/167 -> similarity=1291.00, yara_score=0.00, total=1291.00
MATCH: regular_mails/168 -> similarity=741.00, yara_score=0.00, total=741.00
NO MATCH: regular_mails/169 -> similarity=150.00, yara_score=0.00, total=150.00
NO MATCH: regular_mails/170 -> similarity=120.00, yara_score=0.00, total=120.00
NO MATCH: regular_mails/171 -> similarity=63.00, yara_score=0.00, total=63.00
MATCH: regular_mails/172 -> similarity=1699.00, yara_score=0.00, total=1699.00
NO MATCH: regular_mails/173 -> similarity=175.00, yara_score=0.00, total=175.00
MATCH: regular_mails/174 -> similarity=1134.00, yara_score=0.00, total=1134.00
NO MATCH: regular_mails/175 -> similarity=225.00, yara_score=0.00, total=225.00
NO MATCH: regular_mails/176 -> similarity=256.00, yara_score=0.00, total=256.00
NO MATCH: regular_mails/177 -> similarity=209.00, yara_score=0.00, total=209.00
NO MATCH: regular_mails/178 -> similarity=343.00, yara_score=0.00, total=343.00
NO MATCH: regular_mails/179 -> similarity=239.00, yara_score=0.00, total=239.00
NO MATCH: regular_mails/180 -> similarity=137.00, yara_score=0.00, total=137.00
NO MATCH: regular_mails/181 -> similarity=284.00, yara_score=0.00, total=284.00
NO MATCH: regular_mails/182 -> similarity=70.00, yara_score=0.00, total=70.00
MATCH: regular_mails/183 -> similarity=1313.00, yara_score=0.00, total=1313.00
MATCH: regular_mails/184 -> similarity=792.00, yara_score=0.00, total=792.00
MATCH: regular_mails/185 -> similarity=1918.00, yara_score=0.00, total=1918.00
NO MATCH: regular_mails/186 -> similarity=332.00, yara_score=0.00, total=332.00
NO MATCH: regular_mails/187 -> similarity=112.00, yara_score=0.00, total=112.00
NO MATCH: regular_mails/188 -> similarity=138.00, yara_score=0.00, total=138.00
NO MATCH: regular_mails/189 -> similarity=153.00, yara_score=0.00, total=153.00
NO MATCH: regular_mails/190 -> similarity=184.00, yara_score=0.00, total=184.00
NO MATCH: regular_mails/191 -> similarity=158.00, yara_score=0.00, total=158.00
NO MATCH: regular_mails/192 -> similarity=358.00, yara_score=0.00, total=358.00
NO MATCH: regular_mails/193 -> similarity=196.00, yara_score=0.00, total=196.00
NO MATCH: regular_mails/194 -> similarity=171.00, yara_score=0.00, total=171.00
MATCH: regular_mails/195 -> similarity=748.00, yara_score=0.00, total=748.00
NO MATCH: regular_mails/196 -> similarity=160.00, yara_score=0.00, total=160.00
NO MATCH: regular_mails/197 -> similarity=62.00, yara_score=0.00, total=62.00
MATCH: regular_mails/198 -> similarity=1030.00, yara_score=0.00, total=1030.00
NO MATCH: regular_mails/199 -> similarity=211.00, yara_score=0.00, total=211.00
MATCH: regular_mails/200 -> similarity=1762.00, yara_score=0.00, total=1762.00
NO MATCH: regular_mails/201 -> similarity=157.00, yara_score=0.00, total=157.00
NO MATCH: regular_mails/202 -> similarity=320.00, yara_score=0.00, total=320.00
MATCH: regular_mails/203 -> similarity=471.00, yara_score=0.00, total=471.00
NO MATCH: regular_mails/204 -> similarity=116.00, yara_score=0.00, total=116.00
NO MATCH: regular_mails/205 -> similarity=217.00, yara_score=0.00, total=217.00
NO MATCH: regular_mails/206 -> similarity=128.00, yara_score=0.00, total=128.00
NO MATCH: regular_mails/207 -> similarity=211.00, yara_score=0.00, total=211.00
NO MATCH: regular_mails/208 -> similarity=164.00, yara_score=0.00, total=164.00
NO MATCH: regular_mails/209 -> similarity=142.00, yara_score=0.00, total=142.00
NO MATCH: regular_mails/210 -> similarity=212.00, yara_score=0.00, total=212.00
NO MATCH: regular_mails/211 -> similarity=128.00, yara_score=0.00, total=128.00
NO MATCH: regular_mails/212 -> similarity=149.00, yara_score=0.00, total=149.00
NO MATCH: regular_mails/213 -> similarity=192.00, yara_score=0.00, total=192.00
NO MATCH: regular_mails/214 -> similarity=160.00, yara_score=0.00, total=160.00
NO MATCH: regular_mails/215 -> similarity=210.00, yara_score=0.00, total=210.00
MATCH: regular_mails/216 -> similarity=1880.00, yara_score=0.00, total=1880.00
NO MATCH: regular_mails/217 -> similarity=243.00, yara_score=0.00, total=243.00
NO MATCH: regular_mails/218 -> similarity=126.00, yara_score=0.00, total=126.00
MATCH: regular_mails/219 -> similarity=1399.00, yara_score=0.00, total=1399.00
NO MATCH: regular_mails/220 -> similarity=263.00, yara_score=0.00, total=263.00
MATCH: regular_mails/221 -> similarity=472.00, yara_score=0.00, total=472.00
MATCH: regular_mails/222 -> similarity=1441.00, yara_score=0.00, total=1441.00
