MATCH: phishing_mails/0 -> similarity=791.00, yara_score=0.00, total=791.00
NO MATCH: phishing_mails/687 -> similarity=643.00, yara_score=0.00, total=643.00
MATCH: phishing_mails/688 -> similarity=1030.00, yara_score=0.00, total=1030.00
NO MATCH: phishing_mails/689 -> similarity=399.00, yara_score=0.00, total=399.00
MATCH: phishing_mails/690 -> similarity=2349.00, yara_score=0.00, total=2349.00
MATCH: phishing_mails/691 -> similarity=1034.00, yara_score=0.00, total=1034.00
NO MATCH: phishing_mails/692 -> similarity=345.00, yara_score=0.00, total=345.00
MATCH: phishing_mails/693 -> similarity=729.00, yara_score=0.00, total=729.00
NO MATCH: phishing_mails/694 -> similarity=444.00, yara_score=0.00, total=444.00
MATCH: phishing_mails/695 -> similarity=901.00, yara_score=0.00, total=901.00
MATCH: phishing_mails/696 -> similarity=763.00, yara_score=0.00, total=763.00
NO MATCH: phishing_mails/697 -> similarity=318.00, yara_score=0.00, total=318.00
MATCH: phishing_mails/698 -> similarity=3282.00, yara_score=0.00, total=3282.00
MATCH: phishing_mails/699 -> similarity=2407.00, yara_score=0.00, total=2407.00
NO MATCH: phishing_mails/700 -> similarity=587.00, yara_score=0.00, total=587.00
NO MATCH: phishing_mails/701 -> similarity=541.00, yara_score=0.00, total=541.00
MATCH: phishing_mails/702 -> similarity=1439.00, yara_score=0.00, total=1439.00
MATCH: phishing_mails/703 -> similarity=801.00, yara_score=0.00, total=801.00
MATCH: phishing_mails/704 -> similarity=1697.00, yara_score=0.00, total=1697.00
MATCH: phishing_mails/705 -> similarity=996.00, yara_score=0.00, total=996.00
NO MATCH: phishing_mails/706 -> similarity=401.00, yara_score=0.00, total=401.00
MATCH: phishing_mails/707 -> similarity=1562.00, yara_score=0.00, total=1562.00
NO MATCH: phishing_mails/708 -> similarity=43.00, yara_score=0.00, total=43.00
NO MATCH: phishing_mails/709 -> similarity=426.00, yara_score=0.00, total=426.00
MATCH: phishing_mails/710 -> similarity=1157.00, yara_score=0.00, total=1157.00
NO MATCH: phishing_mails/711 -> similarity=671.00, yara_score=0.00, total=671.00
NO MATCH: phishing_mails/712 -> similarity=646.00, yara_score=0.00, total=646.00
MATCH: phishing_mails/713 -> similarity=1148.00, yara_score=0.00, total=1148.00
MATCH: phishing_mails/714 -> similarity=6894.00, yara_score=0.00, total=6894.00
MATCH: phishing_mails/715 -> similarity=1133.00, yara_score=0.00, total=1133.00
NO MATCH: phishing_mails/716 -> similarity=665.00, yara_score=0.00, total=665.00
MATCH: phishing_mails/717 -> similarity=863.00, yara_score=0.00, total=863.00
MATCH: phishing_mails/718 -> similarity=1609.00, yara_score=0.00, total=1609.00
MATCH: phishing_mails/719 -> similarity=878.00, yara_score=0.00, total=878.00
NO MATCH: phishing_mails/720 -> similarity=549.00, yara_score=0.00, total=549.00
MATCH: phishing_mails/721 -> similarity=970.00, yara_score=0.00, total=970.00
NO MATCH: phishing_mails/722 -> similarity=627.00, yara_score=0.00, total=627.00
MATCH: phishing_mails/723 -> similarity=967.00, yara_score=0.00, total=967.00
NO MATCH: phishing_mails/724 -> similarity=560.00, yara_score=0.00, total=560.00
NO MATCH: phishing_mails/725 -> similarity=438.00, yara_score=0.00, total=438.00
NO MATCH: phishing_mails/726 -> similarity=594.00, yara_score=0.00, total=594.00
MATCH: phishing_mails/727 -> similarity=871.00, yara_score=0.00, total=871.00
MATCH: phishing_mails/728 -> similarity=21125.00, yara_score=0.00, total=21125.00
NO MATCH: phishing_mails/729 -> similarity=491.00, yara_score=0.00, total=491.00
NO MATCH: phishing_mails/730 -> similarity=710.00, yara_score=0.00, total=710.00
MATCH: phishing_mails/731 -> similarity=869.00, yara_score=0.00, total=869.00
MATCH: phishing_mails/732 -> similarity=4122.00, yara_score=0.00, total=4122.00
NO MATCH: phishing_mails/733 -> similarity=523.00, yara_score=0.00, total=523.00
MATCH: phishing_mails/734 -> similarity=1970.00, yara_score=0.00, total=1970.00
MATCH: phishing_mails/735 -> similarity=1018.00, yara_score=0.00, total=1018.00
MATCH: phishing_mails/736 -> similarity=2467.00, yara_score=0.00, total=2467.00
MATCH: phishing_mails/737 -> similarity=1120.00, yara_score=0.00, total=1120.00
MATCH: phishing_mails/738 -> similarity=1216.00, yara_score=0.00, total=1216.00
NO MATCH: phishing_mails/739 -> similarity=676.00, yara_score=0.00, total=676.00
MATCH: phishing_mails/740 -> similarity=1255.00, yara_score=0.00, total=1255.00
MATCH: phishing_mails/741 -> similarity=902.00, yara_score=0.00, total=902.00
MATCH: phishing_mails/742 -> similarity=1124.00, yara_score=0.00, total=1124.00
MATCH: phishing_mails/743 -> similarity=1489.00, yara_score=0.00, total=1489.00
MATCH: phishing_mails/744 -> similarity=2633.00, yara_score=0.00, total=2633.00
NO MATCH: phishing_mails/745 -> similarity=634.00, yara_score=0.00, total=634.00
NO MATCH: phishing_mails/746 -> similarity=499.00, yara_score=0.00, total=499.00
MATCH: phishing_mails/747 -> similarity=1573.00, yara_score=0.00, total=1573.00
MATCH: phishing_mails/748 -> similarity=766.00, yara_score=0.00, total=766.00
NO MATCH: phishing_mails/749 -> similarity=680.00, yara_score=0.00, total=680.00
MATCH: phishing_mails/750 -> similarity=827.00, yara_score=0.00, total=827.00
MATCH: phishing_mails/751 -> similarity=780.00, yara_score=0.00, total=780.00
NO MATCH: phishing_mails/752 -> similarity=717.00, yara_score=0.00, total=717.00
MATCH: phishing_mails/753 -> similarity=1069.00, yara_score=0.00, total=1069.00
MATCH: phishing_mails/754 -> similarity=936.00, yara_score=0.00, total=936.00
MATCH: phishing_mails/755 -> similarity=1129.00, yara_score=0.00, total=1129.00
MATCH: phishing_mails/756 -> similarity=1029.00, yara_score=0.00, total=1029.00
MATCH: phishing_mails/757 -> similarity=1160.00, yara_score=0.00, total=1160.00
NO MATCH: phishing_mails/758 -> similarity=451.00, yara_score=0.00, total=451.00
MATCH: phishing_mails/759 -> similarity=2351.00, yara_score=0.00, total=2351.00
NO MATCH: phishing_mails/760 -> similarity=721.00, yara_score=0.00, total=721.00
NO MATCH: phishing_mails/761 -> similarity=655.00, yara_score=0.00, total=655.00
MATCH: phishing_mails/762 -> similarity=1226.00, yara_score=0.00, total=1226.00
MATCH: phishing_mails/763 -> similarity=2605.00, yara_score=0.00, total=2605.00
MATCH: phishing_mails/764 -> similarity=1821.00, yara_score=0.00, total=1821.00
MATCH: phishing_mails/765 -> similarity=1782.00, yara_score=0.00, total=1782.00
NO MATCH: phishing_mails/766 -> similarity=456.00, yara_score=0.00, total=456.00
NO MATCH: phishing_mails/767 -> similarity=703.00, yara_score=0.00, total=703.00
NO MATCH: phishing_mails/768 -> similarity=583.00, yara_score=0.00, total=583.00
NO MATCH: phishing_mails/769 -> similarity=602.00, yara_score=0.00, total=602.00
MATCH: phishing_mails/770 -> similarity=841.00, yara_score=0.00, total=841.00
MATCH: phishing_mails/771 -> similarity=2230.00, yara_score=0.00, total=2230.00
MATCH: phishing_mails/772 -> similarity=791.00, yara_score=0.00, total=791.00
MATCH: phishing_mails/773 -> similarity=2123.00, yara_score=0.00, total=2123.00
NO MATCH: phishing_mails/774 -> similarity=603.00, yara_score=0.00, total=603.00
MATCH: phishing_mails/775 -> similarity=1025.00, yara_score=0.00, total=1025.00
MATCH: phishing_mails/776 -> similarity=1195.00, yara_score=0.00, total=1195.00
MATCH: phishing_mails/777 -> similarity=2286.00, yara_score=0.00, total=2286.00
NO MATCH: phishing_mails/778 -> similarity=483.00, yara_score=0.00, total=483.00
MATCH: phishing_mails/779 -> similarity=1886.00, yara_score=0.00, total=1886.00
MATCH: phishing_mails/780 -> similarity=951.00, yara_score=0.00, total=951.00
NO MATCH: phishing_mails/781 -> similarity=685.00, yara_score=0.00, total=685.00
MATCH: phishing_mails/782 -> similarity=3279.00, yara_score=0.00, total=3279.00
MATCH: phishing_mails/783 -> similarity=4002.00, yara_score=0.00, total=4002.00
MATCH: phishing_mails/784 -> similarity=1275.00, yara_score=0.00, total=1275.00
MATCH: phishing_mails/785 -> similarity=1810.00, yara_score=0.00, total=1810.00
NO MATCH: phishing_mails/786 -> similarity=711.00, yara_score=0.00, total=711.00
NO MATCH: phishing_mails/787 -> similarity=713.00, yara_score=0.00, total=713.00
NO MATCH: phishing_mails/788 -> similarity=373.00, yara_score=0.00, total=373.00
MATCH: phishing_mails/789 -> similarity=1117.00, yara_score=0.00, total=1117.00
MATCH: phishing_mails/790 -> similarity=1164.00, yara_score=0.00, total=1164.00
MATCH: phishing_mails/791 -> similarity=3070.00, yara_score=0.00, total=3070.00
MATCH: phishing_mails/792 -> similarity=2151.00, yara_score=0.00, total=2151.00
MATCH: phishing_mails/793 -> similarity=1497.00, yara_score=0.00, total=1497.00
NO MATCH: phishing_mails/794 -> similarity=488.00, yara_score=0.00, total=488.00
MATCH: phishing_mails/795 -> similarity=2074.00, yara_score=0.00, total=2074.00
MATCH: phishing_mails/796 -> similarity=1795.00, yara_score=0.00, total=1795.00
MATCH: phishing_mails/797 -> similarity=97419.01, yara_score=0.00, total=97419.01
MATCH: phishing_mails/798 -> similarity=846.00, yara_score=0.00, total=846.00
NO MATCH: phishing_mails/799 -> similarity=490.00, yara_score=0.00, total=490.00
MATCH: phishing_mails/800 -> similarity=1627.00, yara_score=0.00, total=1627.00
MATCH: phishing_mails/801 -> similarity=2419.00, yara_score=0.00, total=2419.00
NO MATCH: phishing_mails/802 -> similarity=526.00, yara_score=0.00, total=526.00
NO MATCH: phishing_mails/803 -> similarity=603.00, yara_score=0.00, total=603.00
MATCH: phishing_mails/804 -> similarity=751.00, yara_score=0.00, total=751.00
MATCH: phishing_mails/805 -> similarity=2248.00, yara_score=0.00, total=2248.00
NO MATCH: phishing_mails/806 -> similarity=661.00, yara_score=0.00, total=661.00
MATCH: phishing_mails/807 -> similarity=2524.00, yara_score=0.00, total=2524.00
MATCH: phishing_mails/808 -> similarity=788.00, yara_score=0.00, total=788.00
NO MATCH: phishing_mails/809 -> similarity=456.00, yara_score=0.00, total=456.00
MATCH: phishing_mails/810 -> similarity=742.00, yara_score=0.00, total=742.00
MATCH: phishing_mails/811 -> similarity=1920.00, yara_score=0.00, total=1920.00
NO MATCH: phishing_mails/812 -> similarity=498.00, yara_score=0.00, total=498.00
MATCH: phishing_mails/813 -> similarity=1758.00, yara_score=0.00, total=1758.00
NO MATCH: phishing_mails/814 -> similarity=595.00, yara_score=0.00, total=595.00
MATCH: phishing_mails/815 -> similarity=772.00, yara_score=0.00, total=772.00
NO MATCH: phishing_mails/816 -> similarity=635.00, yara_score=0.00, total=635.00
MATCH: phishing_mails/817 -> similarity=1206.00, yara_score=0.00, total=1206.00
NO MATCH: phishing_mails/818 -> similarity=553.00, yara_score=0.00, total=553.00
MATCH: phishing_mails/819 -> similarity=1757.00, yara_score=0.00, total=1757.00
MATCH: phishing_mails/820 -> similarity=1900.00, yara_score=0.00, total=1900.00
NO MATCH: phishing_mails/821 -> similarity=340.00, yara_score=0.00, total=340.00
MATCH: regular_mails/0 -> similarity=2277.00, yara_score=0.00, total=2277.00
NO MATCH: regular_mails/1 -> similarity=319.00, yara_score=0.00, total=319.00
NO MATCH: regular_mails/2 -> similarity=177.00, yara_score=0.00, total=177.00
NO MATCH: regular_mails/3 -> similarity=548.00, yara_score=0.00, total=548.00
MATCH: regular_mails/4 -> similarity=783.00, yara_score=0.00, total=783.00
NO MATCH: regular_mails/5 -> similarity=162.00, yara_score=0.00, total=162.00
NO MATCH: regular_mails/6 -> similarity=183.00, yara_score=0.00, total=183.00
NO MATCH: regular_mails/7 -> similarity=665.00, yara_score=0.00, total=665.00
MATCH: regular_mails/8 -> similarity=1819.00, yara_score=0.00, total=1819.00
NO MATCH: regular_mails/9 -> similarity=458.00, yara_score=0.00, total=458.00
MATCH: regular_mails/10 -> similarity=2336.00, yara_score=0.00, total=2336.00
NO MATCH: regular_mails/11 -> similarity=196.00, yara_score=0.00, total=196.00
NO MATCH: regular_mails/12 -> similarity=197.00, yara_score=0.00, total=197.00
MATCH: regular_mails/13 -> similarity=2656.00, yara_score=0.00, total=2656.00
NO MATCH: regular_mails/14 -> similarity=234.00, yara_score=0.00, total=234.00
NO MATCH: regular_mails/15 -> similarity=412.00, yara_score=0.00, total=412.00
NO MATCH: regular_mails/16 -> similarity=202.00, yara_score=0.00, total=202.00
MATCH: regular_mails/17 -> similarity=3297.00, yara_score=0.00, total=3297.00
MATCH: regular_mails/18 -> similarity=1064.00, yara_score=0.00, total=1064.00
NO MATCH: regular_mails/19 -> similarity=244.00, yara_score=0.00, total=244.00
MATCH: regular_mails/20 -> similarity=2161.00, yara_score=0.00, total=2161.00
NO MATCH: regular_mails/21 -> similarity=406.00, yara_score=0.00, total=406.00
NO MATCH: regular_mails/22 -> similarity=260.00, yara_score=0.00, total=260.00
NO MATCH: regular_mails/23 -> similarity=467.00, yara_score=0.00, total=467.00
MATCH: regular_mails/24 -> similarity=727.00, yara_score=0.00, total=727.00
NO MATCH: regular_mails/25 -> similarity=242.00, yara_score=0.00, total=242.00
NO MATCH: regular_mails/26 -> similarity=151.00, yara_score=0.00, total=151.00
NO MATCH: regular_mails/27 -> similarity=263.00, yara_score=0.00, total=263.00
NO MATCH: regular_mails/28 -> similarity=400.00, yara_score=0.00, total=400.00
NO MATCH: regular_mails/29 -> similarity=523.00, yara_score=0.00, total=523.00
MATCH: regular_mails/30 -> similarity=2554.00, yara_score=0.00, total=2554.00
MATCH: regular_mails/31 -> similarity=1861.00, yara_score=0.00, total=1861.00
MATCH: regular_mails/32 -> similarity=968.00, yara_score=0.00, total=968.00
NO MATCH: regular_mails/33 -> similarity=182.00, yara_score=0.00, total=182.00
MATCH: regular_mails/34 -> similarity=2036.00, yara_score=0.00, total=2036.00
MATCH: regular_mails/35 -> similarity=2364.00, yara_score=0.00, total=2364.00
NO MATCH: regular_mails/36 -> similarity=191.00, yara_score=0.00, total=191.00
NO MATCH: regular_mails/37 -> similarity=263.00, yara_score=0.00, total=263.00
MATCH: regular_mails/38 -> similarity=2831.00, yara_score=0.00, total=2831.00
MATCH: regular_mails/39 -> similarity=1990.00, yara_score=0.00, total=1990.00
NO MATCH: regular_mails/40 -> similarity=192.00, yara_score=0.00, total=192.00
NO MATCH: regular_mails/41 -> similarity=283.00, yara_score=0.00, total=283.00
MATCH: regular_mails/42 -> similarity=4649.00, yara_score=0.00, total=4649.00
NO MATCH: regular_mails/43 -> similarity=670.00, yara_score=0.00, total=670.00
NO MATCH: regular_mails/44 -> similarity=181.00, yara_score=0.00, total=181.00
NO MATCH: regular_mails/45 -> similarity=191.00, yara_score=0.00, total=191.00
NO MATCH: regular_mails/46 -> similarity=255.00, yara_score=0.00, total=255.00
NO MATCH: regular_mails/47 -> similarity=339.00, yara_score=0.00, total=339.00
NO MATCH: regular_mails/48 -> similarity=239.00, yara_score=0.00, total=239.00
NO MATCH: regular_mails/49 -> similarity=218.00, yara_score=0.00, total=218.00
NO MATCH: regular_mails/50 -> similarity=584.00, yara_score=0.00, total=584.00
NO MATCH: regular_mails/51 -> similarity=218.00, yara_score=0.00, total=218.00
MATCH: regular_mails/52 -> similarity=992.00, yara_score=0.00, total=992.00
MATCH: regular_mails/53 -> similarity=1103.00, yara_score=0.00, total=1103.00
NO MATCH: regular_mails/54 -> similarity=245.00, yara_score=0.00, total=245.00
MATCH: regular_mails/55 -> similarity=2545.00, yara_score=0.00, total=2545.00
NO MATCH: regular_mails/56 -> similarity=274.00, yara_score=0.00, total=274.00
NO MATCH: regular_mails/57 -> similarity=212.00, yara_score=0.00, total=212.00
NO MATCH: regular_mails/58 -> similarity=295.00, yara_score=0.00, total=295.00
NO MATCH: regular_mails/59 -> similarity=330.00, yara_score=0.00, total=330.00
NO MATCH: regular_mails/60 -> similarity=544.00, yara_score=0.00, total=544.00
NO MATCH: regular_mails/61 -> similarity=563.00, yara_score=0.00, total=563.00
NO MATCH: regular_mails/62 -> similarity=172.00, yara_score=0.00, total=172.00
NO MATCH: regular_mails/63 -> similarity=180.00, yara_score=0.00, total=180.00
NO MATCH: regular_mails/64 -> similarity=715.00, yara_score=0.00, total=715.00
MATCH: regular_mails/65 -> similarity=2477.00, yara_score=0.00, total=2477.00
NO MATCH: regular_mails/66 -> similarity=693.00, yara_score=0.00, total=693.00
NO MATCH: regular_mails/67 -> similarity=276.00, yara_score=0.00, total=276.00
NO MATCH: regular_mails/68 -> similarity=217.00, yara_score=0.00, total=217.00
NO MATCH: regular_mails/69 -> similarity=612.00, yara_score=0.00, total=612.00
NO MATCH: regular_mails/70 -> similarity=383.00, yara_score=0.00, total=383.00
NO MATCH: regular_mails/71 -> similarity=682.00, yara_score=0.00, total=682.00
MATCH: regular_mails/72 -> similarity=2307.00, yara_score=0.00, total=2307.00
NO MATCH: regular_mails/73 -> similarity=168.00, yara_score=0.00, total=168.00
MATCH: regular_mails/74 -> similarity=980.00, yara_score=0.00, total=980.00
NO MATCH: regular_mails/75 -> similarity=700.00, yara_score=0.00, total=700.00
NO MATCH: regular_mails/76 -> similarity=561.00, yara_score=0.00, total=561.00
NO MATCH: regular_mails/77 -> similarity=201.00, yara_score=0.00, total=201.00
NO MATCH: regular_mails/78 -> similarity=594.00, yara_score=0.00, total=594.00
MATCH: regular_mails/79 -> similarity=2627.00, yara_score=0.00, total=2627.00
NO MATCH: regular_mails/80 -> similarity=204.00, yara_score=0.00, total=204.00
NO MATCH: regular_mails/81 -> similarity=186.00, yara_score=0.00, total=186.00
MATCH: regular_mails/82 -> similarity=2538.00, yara_score=0.00, total=2538.00
MATCH: regular_mails/83 -> similarity=1070.00, yara_score=0.00, total=1070.00
NO MATCH: regular_mails/84 -> similarity=210.00, yara_score=0.00, total=210.00
MATCH: regular_mails/85 -> similarity=2392.00, yara_score=0.00, total=2392.00
MATCH: regular_mails/86 -> similarity=1222.00, yara_score=0.00, total=1222.00
NO MATCH: regular_mails/87 -> similarity=247.00, yara_score=0.00, total=247.00
NO MATCH: regular_mails/88 -> similarity=276.00, yara_score=0.00, total=276.00
NO MATCH: regular_mails/89 -> similarity=617.00, yara_score=0.00, total=617.00
MATCH: regular_mails/90 -> similarity=1808.00, yara_score=0.00, total=1808.00
MATCH: regular_mails/91 -> similarity=1040.00, yara_score=0.00, total=1040.00
NO MATCH: regular_mails/92 -> similarity=253.00, yara_score=0.00, total=253.00
NO MATCH: regular_mails/93 -> similarity=170.00, yara_score=0.00, total=170.00
NO MATCH: regular_mails/94 -> similarity=78.00, yara_score=0.00, total=78.00
NO MATCH: regular_mails/95 -> similarity=237.00, yara_score=0.00, total=237.00
MATCH: regular_mails/96 -> similarity=1628.00, yara_score=0.00, total=1628.00
NO MATCH: regular_mails/97 -> similarity=283.00, yara_score=0.00, total=283.00
NO MATCH: regular_mails/98 -> similarity=342.00, yara_score=0.00, total=342.00
NO MATCH: regular_mails/99 -> similarity=268.00, yara_score=0.00, total=268.00
NO MATCH: regular_mails/100 -> similarity=218.00, yara_score=0.00, total=218.00
NO MATCH: regular_mails/101 -> similarity=193.00, yara_score=0.00, total=193.00
NO MATCH: regular_mails/102 -> similarity=135.00, yara_score=0.00, total=135.00
MATCH: regular_mails/103 -> similarity=2416.00, yara_score=0.00, total=2416.00
NO MATCH: regular_mails/104 -> similarity=243.00, yara_score=0.00, total=243.00
NO MATCH: regular_mails/105 -> similarity=580.00, yara_score=0.00, total=580.00
MATCH: regular_mails/106 -> similarity=1338.00, yara_score=0.00, total=1338.00
NO MATCH: regular_mails/107 -> similarity=587.00, yara_score=0.00, total=587.00
NO MATCH: regular_mails/108 -> similarity=324.00, yara_score=0.00, total=324.00
NO MATCH: regular_mails/109 -> similarity=575.00, yara_score=0.00, total=575.00
MATCH: regular_mails/110 -> similarity=2063.00, yara_score=0.00, total=2063.00
NO MATCH: regular_mails/111 -> similarity=210.00, yara_score=0.00, total=210.00
NO MATCH: regular_mails/112 -> similarity=188.00, yara_score=0.00, total=188.00
NO MATCH: regular_mails/113 -> similarity=145.00, yara_score=0.00, total=145.00
MATCH: regular_mails/114 -> similarity=2109.00, yara_score=0.00, total=2109.00
NO MATCH: regular_mails/115 -> similarity=600.00, yara_score=0.00, total=600.00
NO MATCH: regular_mails/116 -> similarity=212.00, yara_score=0.00, total=212.00
NO MATCH: regular_mails/117 -> similarity=645.00, yara_score=0.00, total=645.00
NO MATCH: regular_mails/118 -> similarity=176.00, yara_score=0.00, total=176.00
NO MATCH: regular_mails/119 -> similarity=178.00, yara_score=0.00, total=178.00
NO MATCH: regular_mails/120 -> similarity=420.00, yara_score=0.00, total=420.00
NO MATCH: regular_mails/121 -> similarity=141.00, yara_score=0.00, total=141.00
NO MATCH: regular_mails/122 -> similarity=183.00, yara_score=0.00, total=183.00
NO MATCH: regular_mails/123 -> similarity=335.00, yara_score=0.00, total=335.00
MATCH: regular_mails/124 -> similarity=2631.00, yara_score=0.00, total=2631.00
NO MATCH: regular_mails/125 -> similarity=215.00, yara_score=0.00, total=215.00
MATCH: regular_mails/126 -> similarity=2402.00, yara_score=0.00, total=2402.00
NO MATCH: regular_mails/127 -> similarity=252.00, yara_score=0.00, total=252.00
NO MATCH: regular_mails/128 -> similarity=236.00, yara_score=0.00, total=236.00
NO MATCH: regular_mails/129 -> similarity=241.00, yara_score=0.00, total=241.00
NO MATCH: regular_mails/130 -> similarity=170.00, yara_score=0.00, total=170.00
NO MATCH: regular_mails/131 -> similarity=644.00, yara_score=0.00, total=644.00
NO MATCH: regular_mails/132 -> similarity=209.00, yara_score=0.00, total=209.00
NO MATCH: regular_mails/133 -> similarity=434.00, yara_score=0.00, total=434.00
NO MATCH: regular_mails/134 -> similarity=265.00, yara_score=0.00, total=265.00
MATCH: regular_mails/135 -> similarity=2640.00, yara_score=0.00, total=2640.00
MATCH: regular_mails/136 -> similarity=2602.00, yara_score=0.00, total=2602.00
MATCH: regular_mails/137 -> similarity=2680.00, yara_score=0.00, total=2680.00
MATCH: regular_mails/138 -> similarity=978.00, yara_score=0.00, total=978.00
MATCH: regular_mails/139 -> similarity=2086.00, yara_score=0.00, total=2086.00
MATCH: regular_mails/140 -> similarity=1967.00, yara_score=0.00, total=1967.00
MATCH: regular_mails/141 -> similarity=2810.00, yara_score=0.00, total=2810.00
NO MATCH: regular_mails/142 -> similarity=578.00, yara_score=0.00, total=578.00
NO MATCH: regular_mails/143 -> similarity=177.00, yara_score=0.00, total=177.00
NO MATCH: regular_mails/144 -> similarity=229.00, yara_score=0.00, total=229.00
NO MATCH: regular_mails/145 -> similarity=273.00, yara_score=0.00, total=273.00
NO MATCH: regular_mails/146 -> similarity=185.00, yara_score=0.00, total=185.00
NO MATCH: regular_mails/147 -> similarity=313.00, yara_score=0.00, total=313.00
NO MATCH: regular_mails/148 -> similarity=250.00, yara_score=0.00, total=250.00
NO MATCH: regular_mails/149 -> similarity=322.00, yara_score=0.00, total=322.00
NO MATCH: regular_mails/150 -> similarity=547.00, yara_score=0.00, total=547.00
NO MATCH: regular_mails/151 -> similarity=215.00, yara_score=0.00, total=215.00
MATCH: regular_mails/152 -> similarity=2563.00, yara_score=0.00, total=2563.00
NO MATCH: regular_mails/153 -> similarity=527.00, yara_score=0.00, total=527.00
NO MATCH: regular_mails/154 -> similarity=306.00, yara_score=0.00, total=306.00
MATCH: regular_mails/155 -> similarity=1206.00, yara_score=0.00, total=1206.00
NO MATCH: regular_mails/156 -> similarity=177.00, yara_score=0.00, total=177.00
NO MATCH: regular_mails/157 -> similarity=215.00, yara_score=0.00, total=215.00
MATCH: regular_mails/158 -> similarity=2695.00, yara_score=0.00, total=2695.00
MATCH: regular_mails/159 -> similarity=3008.00, yara_score=0.00, total=3008.00
MATCH: regular_mails/160 -> similarity=2735.00, yara_score=0.00, total=2735.00
NO MATCH: regular_mails/161 -> similarity=576.00, yara_score=0.00, total=576.00
NO MATCH: regular_mails/162 -> similarity=294.00, yara_score=0.00, total=294.00
NO MATCH: regular_mails/163 -> similarity=297.00, yara_score=0.00, total=297.00
NO MATCH: regular_mails/164 -> similarity=196.00, yara_score=0.00, total=196.00
NO MATCH: regular_mails/165 -> similarity=314.00, yara_score=0.00, total=314.00
NO MATCH: regular_mails/166 -> similarity=156.00, yara_score=0.00, total=156.00
NO MATCH: regular_mails/167 -> similarity=536.00, yara_score=0.00, total=536.00
NO MATCH: regular_mails/168 -> similarity=293.00, yara_score=0.00, total=293.00
NO MATCH: regular_mails/169 -> similarity=418.00, yara_score=0.00, total=418.00
NO MATCH: regular_mails/170 -> similarity=259.00, yara_score=0.00, total=259.00
MATCH: regular_mails/171 -> similarity=2007.00, yara_score=0.00, total=2007.00
NO MATCH: regular_mails/172 -> similarity=129.00, yara_score=0.00, total=129.00
NO MATCH: regular_mails/173 -> similarity=625.00, yara_score=0.00, total=625.00
NO MATCH: regular_mails/174 -> similarity=505.00, yara_score=0.00, total=505.00
MATCH: regular_mails/175 -> similarity=796.00, yara_score=0.00, total=796.00
NO MATCH: regular_mails/176 -> similarity=371.00, yara_score=0.00, total=371.00
NO MATCH: regular_mails/177 -> similarity=247.00, yara_score=0.00, total=247.00
NO MATCH: regular_mails/178 -> similarity=225.00, yara_score=0.00, total=225.00
NO MATCH: regular_mails/179 -> similarity=241.00, yara_score=0.00, total=241.00
NO MATCH: regular_mails/180 -> similarity=460.00, yara_score=0.00, total=460.00
NO MATCH: regular_mails/181 -> similarity=222.00, yara_score=0.00, total=222.00
NO MATCH: regular_mails/182 -> similarity=186.00, yara_score=0.00, total=186.00
NO MATCH: regular_mails/183 -> similarity=246.00, yara_score=0.00, total=246.00
NO MATCH: regular_mails/184 -> similarity=258.00, yara_score=0.00, total=258.00
NO MATCH: regular_mails/185 -> similarity=167.00, yara_score=0.00, total=167.00
MATCH: regular_mails/186 -> similarity=854.00, yara_score=0.00, total=854.00
NO MATCH: regular_mails/187 -> similarity=422.00, yara_score=0.00, total=422.00
MATCH: regular_mails/188 -> similarity=2150.00, yara_score=0.00, total=2150.00
NO MATCH: regular_mails/189 -> similarity=620.00, yara_score=0.00, total=620.00
MATCH: regular_mails/190 -> similarity=912.00, yara_score=0.00, total=912.00
NO MATCH: regular_mails/191 -> similarity=331.00, yara_score=0.00, total=331.00
MATCH: regular_mails/192 -> similarity=2678.00, yara_score=0.00, total=2678.00
MATCH: regular_mails/193 -> similarity=2395.00, yara_score=0.00, total=2395.00
NO MATCH: regular_mails/194 -> similarity=282.00, yara_score=0.00, total=282.00
NO MATCH: regular_mails/195 -> similarity=722.00, yara_score=0.00, total=722.00
NO MATCH: regular_mails/196 -> similarity=193.00, yara_score=0.00, total=193.00
NO MATCH: regular_mails/197 -> similarity=183.00, yara_score=0.00, total=183.00
NO MATCH: regular_mails/198 -> similarity=203.00, yara_score=0.00, total=203.00
NO MATCH: regular_mails/199 -> similarity=239.00, yara_score=0.00, total=239.00
MATCH: regular_mails/200 -> similarity=2305.00, yara_score=0.00, total=2305.00
NO MATCH: regular_mails/201 -> similarity=214.00, yara_score=0.00, total=214.00
NO MATCH: regular_mails/202 -> similarity=157.00, yara_score=0.00, total=157.00
NO MATCH: regular_mails/203 -> similarity=212.00, yara_score=0.00, total=212.00
NO MATCH: regular_mails/204 -> similarity=180.00, yara_score=0.00, total=180.00
MATCH: regular_mails/205 -> similarity=1958.00, yara_score=0.00, total=1958.00
MATCH: regular_mails/206 -> similarity=2339.00, yara_score=0.00, total=2339.00
NO MATCH: regular_mails/207 -> similarity=173.00, yara_score=0.00, total=173.00
NO MATCH: regular_mails/208 -> similarity=176.00, yara_score=0.00, total=176.00
NO MATCH: regular_mails/209 -> similarity=229.00, yara_score=0.00, total=229.00
NO MATCH: regular_mails/210 -> similarity=167.00, yara_score=0.00, total=167.00
NO MATCH: regular_mails/211 -> similarity=191.00, yara_score=0.00, total=191.00
