MATCH: phishing_mails/0 -> similarity=2084.00, yara_score=0.00, total=2084.00
MATCH: phishing_mails/687 -> similarity=1386.00, yara_score=0.00, total=1386.00
MATCH: phishing_mails/688 -> similarity=768.00, yara_score=0.00, total=768.00
MATCH: phishing_mails/689 -> similarity=1340.00, yara_score=0.00, total=1340.00
MATCH: phishing_mails/690 -> similarity=935.00, yara_score=0.00, total=935.00
MATCH: phishing_mails/691 -> similarity=1497.00, yara_score=0.00, total=1497.00
MATCH: phishing_mails/692 -> similarity=1199.00, yara_score=0.00, total=1199.00
MATCH: phishing_mails/693 -> similarity=1816.00, yara_score=0.00, total=1816.00
MATCH: phishing_mails/694 -> similarity=62901.01, yara_score=0.00, total=62901.01
MATCH: phishing_mails/695 -> similarity=1034.00, yara_score=0.00, total=1034.00
MATCH: phishing_mails/696 -> similarity=4552.00, yara_score=0.00, total=4552.00
MATCH: phishing_mails/697 -> similarity=897.00, yara_score=0.00, total=897.00
MATCH: phishing_mails/698 -> similarity=937.00, yara_score=0.00, total=937.00
MATCH: phishing_mails/699 -> similarity=4926.00, yara_score=0.00, total=4926.00
MATCH: phishing_mails/700 -> similarity=14127.00, yara_score=0.00, total=14127.00
MATCH: phishing_mails/701 -> similarity=1340.00, yara_score=0.00, total=1340.00
MATCH: phishing_mails/702 -> similarity=1811.00, yara_score=0.00, total=1811.00
MATCH: phishing_mails/703 -> similarity=10593.00, yara_score=0.00, total=10593.00
MATCH: phishing_mails/704 -> similarity=1519.00, yara_score=0.00, total=1519.00
MATCH: phishing_mails/705 -> similarity=725.00, yara_score=0.00, total=725.00
MATCH: phishing_mails/706 -> similarity=1037.00, yara_score=0.00, total=1037.00
MATCH: phishing_mails/707 -> similarity=1089.00, yara_score=0.00, total=1089.00
MATCH: phishing_mails/708 -> similarity=751.00, yara_score=0.00, total=751.00
MATCH: phishing_mails/709 -> similarity=975.00, yara_score=0.00, total=975.00
MATCH: phishing_mails/710 -> similarity=725.00, yara_score=0.00, total=725.00
MATCH: phishing_mails/711 -> similarity=1063.00, yara_score=0.00, total=1063.00
MATCH: phishing_mails/712 -> similarity=1571.00, yara_score=0.00, total=1571.00
MATCH: phishing_mails/713 -> similarity=1255.00, yara_score=0.00, total=1255.00
MATCH: phishing_mails/714 -> similarity=932.00, yara_score=0.00, total=932.00
MATCH: phishing_mails/715 -> similarity=1456.00, yara_score=0.00, total=1456.00
MATCH: phishing_mails/716 -> similarity=806.00, yara_score=0.00, total=806.00
MATCH: phishing_mails/717 -> similarity=849.00, yara_score=0.00, total=849.00
MATCH: phishing_mails/718 -> similarity=1113.00, yara_score=0.00, total=1113.00
NO MATCH: phishing_mails/719 -> similarity=388.00, yara_score=0.00, total=388.00
MATCH: phishing_mails/720 -> similarity=1094.00, yara_score=0.00, total=1094.00
MATCH: phishing_mails/721 -> similarity=1002.00, yara_score=0.00, total=1002.00
MATCH: phishing_mails/722 -> similarity=3661.00, yara_score=0.00, total=3661.00
MATCH: phishing_mails/723 -> similarity=719.00, yara_score=0.00, total=719.00
MATCH: phishing_mails/724 -> similarity=929.00, yara_score=0.00, total=929.00
MATCH: phishing_mails/725 -> similarity=2128.00, yara_score=0.00, total=2128.00
MATCH: phishing_mails/726 -> similarity=1883.00, yara_score=0.00, total=1883.00
MATCH: phishing_mails/727 -> similarity=774.00, yara_score=0.00, total=774.00
MATCH: phishing_mails/728 -> similarity=858.00, yara_score=0.00, total=858.00
NO MATCH: phishing_mails/729 -> similarity=607.00, yara_score=0.00, total=607.00
MATCH: phishing_mails/730 -> similarity=1089.00, yara_score=0.00, total=1089.00
MATCH: phishing_mails/731 -> similarity=791.00, yara_score=0.00, total=791.00
NO MATCH: phishing_mails/732 -> similarity=398.00, yara_score=0.00, total=398.00
MATCH: phishing_mails/733 -> similarity=2897.00, yara_score=0.00, total=2897.00
MATCH: phishing_mails/734 -> similarity=1419.00, yara_score=0.00, total=1419.00
MATCH: phishing_mails/735 -> similarity=764.00, yara_score=0.00, total=764.00
MATCH: phishing_mails/736 -> similarity=751.00, yara_score=0.00, total=751.00
MATCH: phishing_mails/737 -> similarity=755.00, yara_score=0.00, total=755.00
MATCH: phishing_mails/738 -> similarity=1853.00, yara_score=0.00, total=1853.00
MATCH: phishing_mails/739 -> similarity=1491.00, yara_score=0.00, total=1491.00
MATCH: phishing_mails/740 -> similarity=1511.00, yara_score=0.00, total=1511.00
MATCH: phishing_mails/741 -> similarity=793.00, yara_score=0.00, total=793.00
MATCH: phishing_mails/742 -> similarity=1025.00, yara_score=0.00, total=1025.00
MATCH: phishing_mails/743 -> similarity=1246.00, yara_score=0.00, total=1246.00
NO MATCH: phishing_mails/744 -> similarity=662.00, yara_score=0.00, total=662.00
MATCH: phishing_mails/745 -> similarity=2834.00, yara_score=0.00, total=2834.00
MATCH: phishing_mails/746 -> similarity=1956.00, yara_score=0.00, total=1956.00
MATCH: phishing_mails/747 -> similarity=1037.00, yara_score=0.00, total=1037.00
MATCH: phishing_mails/748 -> similarity=2087.00, yara_score=0.00, total=2087.00
MATCH: phishing_mails/749 -> similarity=2049.00, yara_score=0.00, total=2049.00
MATCH: phishing_mails/750 -> similarity=1571.00, yara_score=0.00, total=1571.00
MATCH: phishing_mails/751 -> similarity=1612.00, yara_score=0.00, total=1612.00
MATCH: phishing_mails/752 -> similarity=1394.00, yara_score=0.00, total=1394.00
MATCH: phishing_mails/753 -> similarity=2242.00, yara_score=0.00, total=2242.00
NO MATCH: phishing_mails/754 -> similarity=456.00, yara_score=0.00, total=456.00
MATCH: phishing_mails/755 -> similarity=906.00, yara_score=0.00, total=906.00
MATCH: phishing_mails/756 -> similarity=860.00, yara_score=0.00, total=860.00
MATCH: phishing_mails/757 -> similarity=1092.00, yara_score=0.00, total=1092.00
MATCH: phishing_mails/758 -> similarity=2415.00, yara_score=0.00, total=2415.00
MATCH: phishing_mails/759 -> similarity=793.00, yara_score=0.00, total=793.00
MATCH: phishing_mails/760 -> similarity=1764.00, yara_score=0.00, total=1764.00
MATCH: phishing_mails/761 -> similarity=1199.00, yara_score=0.00, total=1199.00
MATCH: phishing_mails/762 -> similarity=4647.00, yara_score=0.00, total=4647.00
MATCH: phishing_mails/763 -> similarity=5432.00, yara_score=0.00, total=5432.00
NO MATCH: phishing_mails/764 -> similarity=634.00, yara_score=0.00, total=634.00
MATCH: phishing_mails/765 -> similarity=25259.00, yara_score=0.00, total=25259.00
MATCH: phishing_mails/766 -> similarity=1214.00, yara_score=0.00, total=1214.00
MATCH: phishing_mails/767 -> similarity=2372.00, yara_score=0.00, total=2372.00
MATCH: phishing_mails/768 -> similarity=2727.00, yara_score=0.00, total=2727.00
NO MATCH: phishing_mails/769 -> similarity=340.00, yara_score=0.00, total=340.00
MATCH: phishing_mails/770 -> similarity=1603.00, yara_score=0.00, total=1603.00
NO MATCH: phishing_mails/771 -> similarity=522.00, yara_score=0.00, total=522.00
NO MATCH: phishing_mails/772 -> similarity=686.00, yara_score=0.00, total=686.00
MATCH: phishing_mails/773 -> similarity=1112.00, yara_score=0.00, total=1112.00
MATCH: phishing_mails/774 -> similarity=1758.00, yara_score=0.00, total=1758.00
MATCH: phishing_mails/775 -> similarity=1667.00, yara_score=0.00, total=1667.00
MATCH: phishing_mails/776 -> similarity=731.00, yara_score=0.00, total=731.00
NO MATCH: phishing_mails/777 -> similarity=586.00, yara_score=0.00, total=586.00
MATCH: phishing_mails/778 -> similarity=724.00, yara_score=0.00, total=724.00
NO MATCH: phishing_mails/779 -> similarity=653.00, yara_score=0.00, total=653.00
NO MATCH: phishing_mails/780 -> similarity=619.00, yara_score=0.00, total=619.00
MATCH: phishing_mails/781 -> similarity=1439.00, yara_score=0.00, total=1439.00
NO MATCH: phishing_mails/782 -> similarity=436.00, yara_score=0.00, total=436.00
MATCH: phishing_mails/783 -> similarity=853.00, yara_score=0.00, total=853.00
NO MATCH: phishing_mails/784 -> similarity=573.00, yara_score=0.00, total=573.00
MATCH: phishing_mails/785 -> similarity=1271.00, yara_score=0.00, total=1271.00
NO MATCH: phishing_mails/786 -> similarity=642.00, yara_score=0.00, total=642.00
MATCH: phishing_mails/787 -> similarity=944.00, yara_score=0.00, total=944.00
MATCH: phishing_mails/788 -> similarity=2578.00, yara_score=0.00, total=2578.00
MATCH: phishing_mails/789 -> similarity=1056.00, yara_score=0.00, total=1056.00
MATCH: phishing_mails/790 -> similarity=916.00, yara_score=0.00, total=916.00
MATCH: phishing_mails/791 -> similarity=847.00, yara_score=0.00, total=847.00
NO MATCH: phishing_mails/792 -> similarity=492.00, yara_score=0.00, total=492.00
NO MATCH: phishing_mails/793 -> similarity=41.00, yara_score=0.00, total=41.00
NO MATCH: phishing_mails/794 -> similarity=383.00, yara_score=0.00, total=383.00
MATCH: phishing_mails/795 -> similarity=1509.00, yara_score=0.00, total=1509.00
MATCH: phishing_mails/796 -> similarity=7462.00, yara_score=0.00, total=7462.00
MATCH: phishing_mails/797 -> similarity=731.00, yara_score=0.00, total=731.00
MATCH: phishing_mails/798 -> similarity=784.00, yara_score=0.00, total=784.00
MATCH: phishing_mails/799 -> similarity=720.00, yara_score=0.00, total=720.00
MATCH: phishing_mails/800 -> similarity=1770.00, yara_score=0.00, total=1770.00
NO MATCH: phishing_mails/801 -> similarity=504.00, yara_score=0.00, total=504.00
MATCH: phishing_mails/802 -> similarity=1752.00, yara_score=0.00, total=1752.00
MATCH: phishing_mails/803 -> similarity=1032.00, yara_score=0.00, total=1032.00
MATCH: phishing_mails/804 -> similarity=1046.00, yara_score=0.00, total=1046.00
MATCH: phishing_mails/805 -> similarity=1037.00, yara_score=0.00, total=1037.00
MATCH: phishing_mails/806 -> similarity=44237.01, yara_score=0.00, total=44237.01
MATCH: phishing_mails/807 -> similarity=962.00, yara_score=0.00, total=962.00
MATCH: phishing_mails/808 -> similarity=1701.00, yara_score=0.00, total=1701.00
MATCH: phishing_mails/809 -> similarity=719.00, yara_score=0.00, total=719.00
NO MATCH: phishing_mails/810 -> similarity=520.00, yara_score=0.00, total=520.00
MATCH: phishing_mails/811 -> similarity=3264.00, yara_score=0.00, total=3264.00
MATCH: phishing_mails/812 -> similarity=1428.00, yara_score=0.00, total=1428.00
MATCH: phishing_mails/813 -> similarity=713.00, yara_score=0.00, total=713.00
NO MATCH: phishing_mails/814 -> similarity=669.00, yara_score=0.00, total=669.00
MATCH: phishing_mails/815 -> similarity=1184.00, yara_score=0.00, total=1184.00
MATCH: phishing_mails/816 -> similarity=1904.00, yara_score=0.00, total=1904.00
MATCH: phishing_mails/817 -> similarity=1349.00, yara_score=0.00, total=1349.00
MATCH: phishing_mails/818 -> similarity=1603.00, yara_score=0.00, total=1603.00
MATCH: phishing_mails/819 -> similarity=893.00, yara_score=0.00, total=893.00
MATCH: phishing_mails/820 -> similarity=828.00, yara_score=0.00, total=828.00
NO MATCH: phishing_mails/821 -> similarity=677.00, yara_score=0.00, total=677.00
MATCH: regular_mails/0 -> similarity=1956.00, yara_score=0.00, total=1956.00
NO MATCH: regular_mails/1 -> similarity=101.00, yara_score=0.00, total=101.00
NO MATCH: regular_mails/2 -> similarity=319.00, yara_score=0.00, total=319.00
NO MATCH: regular_mails/3 -> similarity=206.00, yara_score=0.00, total=206.00
MATCH: regular_mails/4 -> similarity=4454.00, yara_score=0.00, total=4454.00
NO MATCH: regular_mails/5 -> similarity=232.00, yara_score=0.00, total=232.00
NO MATCH: regular_mails/6 -> similarity=278.00, yara_score=0.00, total=278.00
NO MATCH: regular_mails/7 -> similarity=258.00, yara_score=0.00, total=258.00
NO MATCH: regular_mails/8 -> similarity=190.00, yara_score=0.00, total=190.00
NO MATCH: regular_mails/9 -> similarity=191.00, yara_score=0.00, total=191.00
MATCH: regular_mails/10 -> similarity=2746.00, yara_score=0.00, total=2746.00
NO MATCH: regular_mails/11 -> similarity=229.00, yara_score=0.00, total=229.00
NO MATCH: regular_mails/12 -> similarity=611.00, yara_score=0.00, total=611.00
MATCH: regular_mails/13 -> similarity=977.00, yara_score=0.00, total=977.00
MATCH: regular_mails/14 -> similarity=2460.00, yara_score=0.00, total=2460.00
NO MATCH: regular_mails/15 -> similarity=255.00, yara_score=0.00, total=255.00
MATCH: regular_mails/16 -> similarity=3942.00, yara_score=0.00, total=3942.00
NO MATCH: regular_mails/17 -> similarity=257.00, yara_score=0.00, total=257.00
NO MATCH: regular_mails/18 -> similarity=235.00, yara_score=0.00, total=235.00
NO MATCH: regular_mails/19 -> similarity=253.00, yara_score=0.00, total=253.00
NO MATCH: regular_mails/20 -> similarity=204.00, yara_score=0.00, total=204.00
MATCH: regular_mails/21 -> similarity=718.00, yara_score=0.00, total=718.00
NO MATCH: regular_mails/22 -> similarity=369.00, yara_score=0.00, total=369.00
NO MATCH: regular_mails/23 -> similarity=402.00, yara_score=0.00, total=402.00
NO MATCH: regular_mails/24 -> similarity=548.00, yara_score=0.00, total=548.00
MATCH: regular_mails/25 -> similarity=1926.00, yara_score=0.00, total=1926.00
NO MATCH: regular_mails/26 -> similarity=230.00, yara_score=0.00, total=230.00
NO MATCH: regular_mails/27 -> similarity=276.00, yara_score=0.00, total=276.00
NO MATCH: regular_mails/28 -> similarity=199.00, yara_score=0.00, total=199.00
MATCH: regular_mails/29 -> similarity=1779.00, yara_score=0.00, total=1779.00
MATCH: regular_mails/30 -> similarity=3460.00, yara_score=0.00, total=3460.00
NO MATCH: regular_mails/31 -> similarity=296.00, yara_score=0.00, total=296.00
NO MATCH: regular_mails/32 -> similarity=280.00, yara_score=0.00, total=280.00
NO MATCH: regular_mails/33 -> similarity=385.00, yara_score=0.00, total=385.00
NO MATCH: regular_mails/34 -> similarity=290.00, yara_score=0.00, total=290.00
NO MATCH: regular_mails/35 -> similarity=260.00, yara_score=0.00, total=260.00
NO MATCH: regular_mails/36 -> similarity=453.00, yara_score=0.00, total=453.00
MATCH: regular_mails/37 -> similarity=1135.00, yara_score=0.00, total=1135.00
NO MATCH: regular_mails/38 -> similarity=193.00, yara_score=0.00, total=193.00
MATCH: regular_mails/39 -> similarity=869.00, yara_score=0.00, total=869.00
MATCH: regular_mails/40 -> similarity=946.00, yara_score=0.00, total=946.00
NO MATCH: regular_mails/41 -> similarity=401.00, yara_score=0.00, total=401.00
NO MATCH: regular_mails/42 -> similarity=290.00, yara_score=0.00, total=290.00
NO MATCH: regular_mails/43 -> similarity=589.00, yara_score=0.00, total=589.00
MATCH: regular_mails/44 -> similarity=1848.00, yara_score=0.00, total=1848.00
MATCH: regular_mails/45 -> similarity=1483.00, yara_score=0.00, total=1483.00
NO MATCH: regular_mails/46 -> similarity=251.00, yara_score=0.00, total=251.00
NO MATCH: regular_mails/47 -> similarity=287.00, yara_score=0.00, total=287.00
MATCH: regular_mails/48 -> similarity=1595.00, yara_score=0.00, total=1595.00
NO MATCH: regular_mails/49 -> similarity=460.00, yara_score=0.00, total=460.00
NO MATCH: regular_mails/50 -> similarity=273.00, yara_score=0.00, total=273.00
MATCH: regular_mails/51 -> similarity=1835.00, yara_score=0.00, total=1835.00
NO MATCH: regular_mails/52 -> similarity=354.00, yara_score=0.00, total=354.00
NO MATCH: regular_mails/53 -> similarity=197.00, yara_score=0.00, total=197.00
NO MATCH: regular_mails/54 -> similarity=480.00, yara_score=0.00, total=480.00
NO MATCH: regular_mails/55 -> similarity=445.00, yara_score=0.00, total=445.00
NO MATCH: regular_mails/56 -> similarity=223.00, yara_score=0.00, total=223.00
MATCH: regular_mails/57 -> similarity=2978.00, yara_score=0.00, total=2978.00
NO MATCH: regular_mails/58 -> similarity=293.00, yara_score=0.00, total=293.00
NO MATCH: regular_mails/59 -> similarity=487.00, yara_score=0.00, total=487.00
NO MATCH: regular_mails/60 -> similarity=275.00, yara_score=0.00, total=275.00
NO MATCH: regular_mails/61 -> similarity=385.00, yara_score=0.00, total=385.00
NO MATCH: regular_mails/62 -> similarity=328.00, yara_score=0.00, total=328.00
NO MATCH: regular_mails/63 -> similarity=246.00, yara_score=0.00, total=246.00
NO MATCH: regular_mails/64 -> similarity=202.00, yara_score=0.00, total=202.00
NO MATCH: regular_mails/65 -> similarity=335.00, yara_score=0.00, total=335.00
NO MATCH: regular_mails/66 -> similarity=404.00, yara_score=0.00, total=404.00
MATCH: regular_mails/67 -> similarity=2864.00, yara_score=0.00, total=2864.00
MATCH: regular_mails/68 -> similarity=2785.00, yara_score=0.00, total=2785.00
NO MATCH: regular_mails/69 -> similarity=236.00, yara_score=0.00, total=236.00
NO MATCH: regular_mails/70 -> similarity=259.00, yara_score=0.00, total=259.00
NO MATCH: regular_mails/71 -> similarity=269.00, yara_score=0.00, total=269.00
NO MATCH: regular_mails/72 -> similarity=385.00, yara_score=0.00, total=385.00
NO MATCH: regular_mails/73 -> similarity=191.00, yara_score=0.00, total=191.00
MATCH: regular_mails/74 -> similarity=2598.00, yara_score=0.00, total=2598.00
MATCH: regular_mails/75 -> similarity=3541.00, yara_score=0.00, total=3541.00
MATCH: regular_mails/76 -> similarity=3381.00, yara_score=0.00, total=3381.00
NO MATCH: regular_mails/77 -> similarity=386.00, yara_score=0.00, total=386.00
NO MATCH: regular_mails/78 -> similarity=404.00, yara_score=0.00, total=404.00
NO MATCH: regular_mails/79 -> similarity=192.00, yara_score=0.00, total=192.00
NO MATCH: regular_mails/80 -> similarity=205.00, yara_score=0.00, total=205.00
NO MATCH: regular_mails/81 -> similarity=348.00, yara_score=0.00, total=348.00
NO MATCH: regular_mails/82 -> similarity=538.00, yara_score=0.00, total=538.00
MATCH: regular_mails/83 -> similarity=981.00, yara_score=0.00, total=981.00
MATCH: regular_mails/84 -> similarity=2702.00, yara_score=0.00, total=2702.00
NO MATCH: regular_mails/85 -> similarity=197.00, yara_score=0.00, total=197.00
MATCH: regular_mails/86 -> similarity=1144.00, yara_score=0.00, total=1144.00
NO MATCH: regular_mails/87 -> similarity=548.00, yara_score=0.00, total=548.00
MATCH: regular_mails/88 -> similarity=1512.00, yara_score=0.00, total=1512.00
NO MATCH: regular_mails/89 -> similarity=233.00, yara_score=0.00, total=233.00
NO MATCH: regular_mails/90 -> similarity=345.00, yara_score=0.00, total=345.00
MATCH: regular_mails/91 -> similarity=3665.00, yara_score=0.00, total=3665.00
MATCH: regular_mails/92 -> similarity=3519.00, yara_score=0.00, total=3519.00
NO MATCH: regular_mails/93 -> similarity=245.00, yara_score=0.00, total=245.00
NO MATCH: regular_mails/94 -> similarity=257.00, yara_score=0.00, total=257.00
MATCH: regular_mails/95 -> similarity=1296.00, yara_score=0.00, total=1296.00
MATCH: regular_mails/96 -> similarity=4223.00, yara_score=0.00, total=4223.00
NO MATCH: regular_mails/97 -> similarity=285.00, yara_score=0.00, total=285.00
NO MATCH: regular_mails/98 -> similarity=214.00, yara_score=0.00, total=214.00
NO MATCH: regular_mails/99 -> similarity=259.00, yara_score=0.00, total=259.00
NO MATCH: regular_mails/100 -> similarity=210.00, yara_score=0.00, total=210.00
MATCH: regular_mails/101 -> similarity=2662.00, yara_score=0.00, total=2662.00
NO MATCH: regular_mails/102 -> similarity=244.00, yara_score=0.00, total=244.00
NO MATCH: regular_mails/103 -> similarity=183.00, yara_score=0.00, total=183.00
NO MATCH: regular_mails/104 -> similarity=698.00, yara_score=0.00, total=698.00
NO MATCH: regular_mails/105 -> similarity=317.00, yara_score=0.00, total=317.00
NO MATCH: regular_mails/106 -> similarity=298.00, yara_score=0.00, total=298.00
NO MATCH: regular_mails/107 -> similarity=211.00, yara_score=0.00, total=211.00
NO MATCH: regular_mails/108 -> similarity=101.00, yara_score=0.00, total=101.00
NO MATCH: regular_mails/109 -> similarity=214.00, yara_score=0.00, total=214.00
NO MATCH: regular_mails/110 -> similarity=249.00, yara_score=0.00, total=249.00
NO MATCH: regular_mails/111 -> similarity=306.00, yara_score=0.00, total=306.00
NO MATCH: regular_mails/112 -> similarity=285.00, yara_score=0.00, total=285.00
NO MATCH: regular_mails/113 -> similarity=234.00, yara_score=0.00, total=234.00
NO MATCH: regular_mails/114 -> similarity=205.00, yara_score=0.00, total=205.00
NO MATCH: regular_mails/115 -> similarity=359.00, yara_score=0.00, total=359.00
NO MATCH: regular_mails/116 -> similarity=204.00, yara_score=0.00, total=204.00
NO MATCH: regular_mails/117 -> similarity=317.00, yara_score=0.00, total=317.00
NO MATCH: regular_mails/118 -> similarity=250.00, yara_score=0.00, total=250.00
NO MATCH: regular_mails/119 -> similarity=303.00, yara_score=0.00, total=303.00
NO MATCH: regular_mails/120 -> similarity=392.00, yara_score=0.00, total=392.00
NO MATCH: regular_mails/121 -> similarity=294.00, yara_score=0.00, total=294.00
NO MATCH: regular_mails/122 -> similarity=507.00, yara_score=0.00, total=507.00
MATCH: regular_mails/123 -> similarity=909.00, yara_score=0.00, total=909.00
MATCH: regular_mails/124 -> similarity=2891.00, yara_score=0.00, total=2891.00
NO MATCH: regular_mails/125 -> similarity=418.00, yara_score=0.00, total=418.00
NO MATCH: regular_mails/126 -> similarity=674.00, yara_score=0.00, total=674.00
MATCH: regular_mails/127 -> similarity=1147.00, yara_score=0.00, total=1147.00
NO MATCH: regular_mails/128 -> similarity=265.00, yara_score=0.00, total=265.00
NO MATCH: regular_mails/129 -> similarity=209.00, yara_score=0.00, total=209.00
NO MATCH: regular_mails/130 -> similarity=222.00, yara_score=0.00, total=222.00
NO MATCH: regular_mails/131 -> similarity=376.00, yara_score=0.00, total=376.00
NO MATCH: regular_mails/132 -> similarity=385.00, yara_score=0.00, total=385.00
NO MATCH: regular_mails/133 -> similarity=294.00, yara_score=0.00, total=294.00
NO MATCH: regular_mails/134 -> similarity=374.00, yara_score=0.00, total=374.00
NO MATCH: regular_mails/135 -> similarity=195.00, yara_score=0.00, total=195.00
NO MATCH: regular_mails/136 -> similarity=450.00, yara_score=0.00, total=450.00
MATCH: regular_mails/137 -> similarity=2607.00, yara_score=0.00, total=2607.00
NO MATCH: regular_mails/138 -> similarity=167.00, yara_score=0.00, total=167.00
NO MATCH: regular_mails/139 -> similarity=249.00, yara_score=0.00, total=249.00
NO MATCH: regular_mails/140 -> similarity=367.00, yara_score=0.00, total=367.00
NO MATCH: regular_mails/141 -> similarity=208.00, yara_score=0.00, total=208.00
NO MATCH: regular_mails/142 -> similarity=209.00, yara_score=0.00, total=209.00
MATCH: regular_mails/143 -> similarity=758.00, yara_score=0.00, total=758.00
NO MATCH: regular_mails/144 -> similarity=286.00, yara_score=0.00, total=286.00
NO MATCH: regular_mails/145 -> similarity=526.00, yara_score=0.00, total=526.00
NO MATCH: regular_mails/146 -> similarity=435.00, yara_score=0.00, total=435.00
NO MATCH: regular_mails/147 -> similarity=466.00, yara_score=0.00, total=466.00
MATCH: regular_mails/148 -> similarity=3622.00, yara_score=0.00, total=3622.00
NO MATCH: regular_mails/149 -> similarity=220.00, yara_score=0.00, total=220.00
NO MATCH: regular_mails/150 -> similarity=274.00, yara_score=0.00, total=274.00
NO MATCH: regular_mails/151 -> similarity=282.00, yara_score=0.00, total=282.00
NO MATCH: regular_mails/152 -> similarity=243.00, yara_score=0.00, total=243.00
NO MATCH: regular_mails/153 -> similarity=81.00, yara_score=0.00, total=81.00
NO MATCH: regular_mails/154 -> similarity=291.00, yara_score=0.00, total=291.00
NO MATCH: regular_mails/155 -> similarity=201.00, yara_score=0.00, total=201.00
NO MATCH: regular_mails/156 -> similarity=244.00, yara_score=0.00, total=244.00
MATCH: regular_mails/157 -> similarity=2222.00, yara_score=0.00, total=2222.00
NO MATCH: regular_mails/158 -> similarity=303.00, yara_score=0.00, total=303.00
NO MATCH: regular_mails/159 -> similarity=244.00, yara_score=0.00, total=244.00
NO MATCH: regular_mails/160 -> similarity=408.00, yara_score=0.00, total=408.00
MATCH: regular_mails/161 -> similarity=982.00, yara_score=0.00, total=982.00
NO MATCH: regular_mails/162 -> similarity=314.00, yara_score=0.00, total=314.00
NO MATCH: regular_mails/163 -> similarity=228.00, yara_score=0.00, total=228.00
MATCH: regular_mails/164 -> similarity=700.00, yara_score=0.00, total=700.00
NO MATCH: regular_mails/165 -> similarity=646.00, yara_score=0.00, total=646.00
NO MATCH: regular_mails/166 -> similarity=356.00, yara_score=0.00, total=356.00
NO MATCH: regular_mails/167 -> similarity=475.00, yara_score=0.00, total=475.00
NO MATCH: regular_mails/168 -> similarity=442.00, yara_score=0.00, total=442.00
NO MATCH: regular_mails/169 -> similarity=307.00, yara_score=0.00, total=307.00
NO MATCH: regular_mails/170 -> similarity=467.00, yara_score=0.00, total=467.00
NO MATCH: regular_mails/171 -> similarity=421.00, yara_score=0.00, total=421.00
MATCH: regular_mails/172 -> similarity=2314.00, yara_score=0.00, total=2314.00
NO MATCH: regular_mails/173 -> similarity=303.00, yara_score=0.00, total=303.00
NO MATCH: regular_mails/174 -> similarity=438.00, yara_score=0.00, total=438.00
NO MATCH: regular_mails/175 -> similarity=178.00, yara_score=0.00, total=178.00
NO MATCH: regular_mails/176 -> similarity=288.00, yara_score=0.00, total=288.00
MATCH: regular_mails/177 -> similarity=3243.00, yara_score=0.00, total=3243.00
NO MATCH: regular_mails/178 -> similarity=250.00, yara_score=0.00, total=250.00
MATCH: regular_mails/179 -> similarity=2597.00, yara_score=0.00, total=2597.00
NO MATCH: regular_mails/180 -> similarity=327.00, yara_score=0.00, total=327.00
NO MATCH: regular_mails/181 -> similarity=283.00, yara_score=0.00, total=283.00
NO MATCH: regular_mails/182 -> similarity=425.00, yara_score=0.00, total=425.00
NO MATCH: regular_mails/183 -> similarity=202.00, yara_score=0.00, total=202.00
NO MATCH: regular_mails/184 -> similarity=188.00, yara_score=0.00, total=188.00
NO MATCH: regular_mails/185 -> similarity=236.00, yara_score=0.00, total=236.00
NO MATCH: regular_mails/186 -> similarity=201.00, yara_score=0.00, total=201.00
NO MATCH: regular_mails/187 -> similarity=468.00, yara_score=0.00, total=468.00
NO MATCH: regular_mails/188 -> similarity=189.00, yara_score=0.00, total=189.00
NO MATCH: regular_mails/189 -> similarity=505.00, yara_score=0.00, total=505.00
NO MATCH: regular_mails/190 -> similarity=310.00, yara_score=0.00, total=310.00
MATCH: regular_mails/191 -> similarity=3541.00, yara_score=0.00, total=3541.00
NO MATCH: regular_mails/192 -> similarity=216.00, yara_score=0.00, total=216.00
NO MATCH: regular_mails/193 -> similarity=229.00, yara_score=0.00, total=229.00
NO MATCH: regular_mails/194 -> similarity=354.00, yara_score=0.00, total=354.00
MATCH: regular_mails/195 -> similarity=4063.00, yara_score=0.00, total=4063.00
NO MATCH: regular_mails/196 -> similarity=423.00, yara_score=0.00, total=423.00
NO MATCH: regular_mails/197 -> similarity=247.00, yara_score=0.00, total=247.00
NO MATCH: regular_mails/198 -> similarity=258.00, yara_score=0.00, total=258.00
NO MATCH: regular_mails/199 -> similarity=216.00, yara_score=0.00, total=216.00
NO MATCH: regular_mails/200 -> similarity=236.00, yara_score=0.00, total=236.00
NO MATCH: regular_mails/201 -> similarity=511.00, yara_score=0.00, total=511.00
NO MATCH: regular_mails/202 -> similarity=462.00, yara_score=0.00, total=462.00
MATCH: regular_mails/203 -> similarity=3185.00, yara_score=0.00, total=3185.00
MATCH: regular_mails/204 -> similarity=784.00, yara_score=0.00, total=784.00
MATCH: regular_mails/205 -> similarity=1590.00, yara_score=0.00, total=1590.00
NO MATCH: regular_mails/206 -> similarity=393.00, yara_score=0.00, total=393.00
NO MATCH: regular_mails/207 -> similarity=248.00, yara_score=0.00, total=248.00
MATCH: regular_mails/208 -> similarity=2659.00, yara_score=0.00, total=2659.00
MATCH: regular_mails/209 -> similarity=2931.00, yara_score=0.00, total=2931.00
NO MATCH: regular_mails/210 -> similarity=194.00, yara_score=0.00, total=194.00
NO MATCH: regular_mails/211 -> similarity=306.00, yara_score=0.00, total=306.00
